,,,,Marketwise Price & Arrival Report (27-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 27 Mar, 2026","Price on 26 Mar, 2026","Price on 25 Mar, 2026","Arrival on 27 Mar, 2026","Arrival on 26 Mar, 2026","Arrival on 25 Mar, 2026"
Cereals,Paddy(Common),2369.00,2369.00,2369.00,2369.00,3430.20,3163.90,3047.70
Fibre Crops,Cotton,7710.00,-,8269.00,8289.00,-,1379.00,1156.00
Oil Seeds,Groundnut,7263.00,-,7449.00,7414.76,-,3846.00,3609.00
Oil Seeds,Sunflower Seed,6760.00,-,6051.00,-,-,5.00,-
Pulses,Bengal Gram(Gram)(Whole),5875.00,-,4676.00,-,-,13.00,-
Vegetables,Potato,-,-,1200.00,-,-,1.92,-
Vegetables,Tomato,-,949.51,949.56,973.67,247.58,254.38,236.28

