,,,,Marketwise Price & Arrival Report (08-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 08 Mar, 2026","Price on 07 Mar, 2026","Price on 06 Mar, 2026","Arrival on 08 Mar, 2026","Arrival on 07 Mar, 2026","Arrival on 06 Mar, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,-,3797.34,3740.11,-,63.70,100.10
Cereals,Jowar(Sorghum),3699.00,-,5714.71,5961.12,-,79.80,70.40
Cereals,Maize,2400.00,-,2550.00,3233.12,-,0.30,7.70
Cereals,Paddy(Common),2369.00,2856.31,2761.16,2798.65,70.00,310.70,394.60
Cereals,Ragi(Finger Millet),4886.00,-,5400.00,5300.00,-,0.30,0.30
Cereals,Wheat,2425.00,2988.83,3125.99,3433.65,61.80,458.90,831.70
Fibre Crops,Cotton,7710.00,-,7836.42,7867.17,-,156.50,587.50
Oil Seeds,Groundnut,7263.00,-,7625.00,-,-,0.40,-
Oil Seeds,Mustard,5950.00,-,6350.00,6829.03,-,0.70,9.30
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,13000.00,-,15265.63,0.30,-,3.20
Oil Seeds,Soyabean,5328.00,-,5624.08,5424.96,-,116.90,314.80
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,-,8021.04,8082.97,-,7.70,375.30
Pulses,Bengal Gram(Gram)(Whole),5650.00,-,6600.00,7423.11,-,4.40,417.60
Pulses,Black Gram(Urd Beans)(Whole),7800.00,9300.00,9550.00,9265.13,0.60,0.50,31.40
Pulses,Green Gram(Moong)(Whole),8768.00,10400.00,9500.00,10298.51,0.30,3.90,20.20
Pulses,Lentil(Masur)(Whole),6700.00,-,7200.00,8829.20,-,3.70,32.70

