,,,,Marketwise Price & Arrival Report (28-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 28 Feb, 2026","Price on 27 Feb, 2026","Price on 26 Feb, 2026","Arrival on 28 Feb, 2026","Arrival on 27 Feb, 2026","Arrival on 26 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,3700.82,3834.19,3902.97,58.40,36.50,78.10
Cereals,Jowar(Sorghum),3699.00,5713.41,5371.33,5031.76,82.30,153.10,182.90
Cereals,Maize,2400.00,2454.55,3247.38,3233.04,1.10,53.40,17.10
Cereals,Paddy(Common),2369.00,2748.66,2770.35,2782.16,394.10,437.10,411.90
Cereals,Ragi(Finger Millet),4886.00,5200.00,5100.00,5300.00,0.30,0.30,0.20
Cereals,Wheat,2425.00,3117.96,3556.41,3591.53,315.00,895.20,1036.20
Fibre Crops,Cotton,7710.00,7785.04,7960.05,7955.53,90.10,1755.90,2354.40
Oil Seeds,Mustard,5950.00,-,7987.59,7988.10,-,14.50,16.80
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,-,15372.88,15384.62,-,5.90,6.50
Oil Seeds,Soyabean,5328.00,6200.00,5973.52,5350.00,30.00,36.70,3.50
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,8103.67,8173.24,8134.24,1244.10,511.60,483.40
Pulses,Bengal Gram(Gram)(Whole),5650.00,6639.34,7908.18,7552.29,12.20,377.20,465.10
Pulses,Black Gram(Urd Beans)(Whole),7800.00,9200.00,9274.23,9312.50,0.40,16.30,7.20
Pulses,Green Gram(Moong)(Whole),8768.00,9200.00,10357.59,10359.26,3.80,31.60,29.70
Pulses,Lentil(Masur)(Whole),6700.00,6900.00,7831.25,8746.89,3.90,6.40,25.70

