,,,,Marketwise Price & Arrival Report (09-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 09 Feb, 2026","Price on 08 Feb, 2026","Price on 07 Feb, 2026","Arrival on 09 Feb, 2026","Arrival on 08 Feb, 2026","Arrival on 07 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,3823.09,3000.00,3687.38,188.40,0.90,56.80
Cereals,Jowar(Sorghum),3699.00,5228.32,3900.00,5822.43,95.40,0.60,78.70
Cereals,Maize,2400.00,3237.80,-,2750.00,12.30,-,0.20
Cereals,Paddy(Common),2369.00,2749.29,2729.78,2714.39,964.20,135.20,423.30
Cereals,Ragi(Finger Millet),4886.00,5300.00,-,5200.00,0.20,-,0.20
Cereals,Wheat,2425.00,3674.10,2802.19,2714.61,1525.20,47.50,179.20
Fibre Crops,Cotton,7710.00,7986.21,7775.00,-,500.60,149.10,-
Oil Seeds,Groundnut,7263.00,7850.00,-,-,0.80,-,-
Oil Seeds,Safflower,5940.00,7100.00,6011.00,-,2.70,0.10,-
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,15350.00,13000.00,12700.00,5.00,0.30,0.40
Oil Seeds,Soyabean,5328.00,5481.29,5578.27,5548.23,2377.10,190.90,1402.00
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,8190.61,8215.00,8234.33,2803.40,4.90,1092.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,6070.51,6500.00,5789.34,396.40,0.30,151.20
Pulses,Black Gram(Urd Beans)(Whole),7800.00,9012.41,10500.00,8342.86,28.20,0.30,0.70
Pulses,Green Gram(Moong)(Whole),8768.00,10059.48,10500.00,9100.00,23.20,0.30,3.70
Pulses,Lentil(Masur)(Whole),6700.00,7035.96,-,6950.00,14.60,-,3.80

