,,,,Marketwise Price & Arrival Report (08-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 08 Feb, 2026","Price on 07 Feb, 2026","Price on 06 Feb, 2026","Arrival on 08 Feb, 2026","Arrival on 07 Feb, 2026","Arrival on 06 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,3000.00,3687.38,3608.09,0.90,56.80,104.00
Cereals,Jowar(Sorghum),3699.00,3900.00,5822.43,5533.68,0.60,78.70,76.00
Cereals,Maize,2400.00,-,2750.00,3242.54,-,0.20,26.80
Cereals,Paddy(Common),2369.00,2729.78,2714.39,2683.57,135.20,423.30,414.00
Cereals,Ragi(Finger Millet),4886.00,-,5200.00,5300.00,-,0.20,0.50
Cereals,Wheat,2425.00,2802.19,2714.61,3614.13,47.50,179.20,835.50
Fibre Crops,Cotton,7710.00,7775.00,-,7911.54,149.10,-,881.90
Oil Seeds,Mustard,5950.00,-,-,8000.00,-,-,4.40
Oil Seeds,Safflower,5940.00,6011.00,-,7000.00,0.10,-,0.20
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,13000.00,12700.00,15173.91,0.30,0.40,2.30
Oil Seeds,Soyabean,5328.00,5578.27,5548.23,5626.72,190.90,1402.00,2819.50
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,8215.00,8234.33,8191.82,4.90,1092.00,2126.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,6500.00,5789.34,6832.94,0.30,151.20,232.40
Pulses,Black Gram(Urd Beans)(Whole),7800.00,10500.00,8342.86,9650.00,0.30,0.70,0.60
Pulses,Green Gram(Moong)(Whole),8768.00,10500.00,9100.00,10308.11,0.30,3.70,55.50
Pulses,Lentil(Masur)(Whole),6700.00,-,6950.00,8282.83,-,3.80,36.40

