,,,,Marketwise Price & Arrival Report (12-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 12 Feb, 2026","Price on 11 Feb, 2026","Price on 10 Feb, 2026","Arrival on 12 Feb, 2026","Arrival on 11 Feb, 2026","Arrival on 10 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,3537.07,3591.77,3588.44,68.90,100.80,135.00
Cereals,Jowar(Sorghum),3699.00,5288.91,5942.02,5696.56,100.80,72.90,76.10
Cereals,Maize,2400.00,3243.07,3246.20,3248.41,23.80,26.30,56.70
Cereals,Paddy(Common),2369.00,2785.82,2819.00,2777.64,659.50,421.80,730.10
Cereals,Ragi(Finger Millet),4886.00,5250.00,5200.00,5250.00,0.30,0.30,0.30
Cereals,Wheat,2425.00,3465.20,3721.64,3803.65,782.90,972.10,1345.50
Fibre Crops,Cotton,7710.00,7976.39,7849.24,7951.87,1059.60,144.70,623.60
Oil Seeds,Groundnut,7263.00,8150.00,-,-,1.70,-,-
Oil Seeds,Mustard,5950.00,8000.00,8000.00,8000.00,36.30,7.00,14.00
Oil Seeds,Safflower,5940.00,-,6850.00,6900.00,-,0.30,1.20
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,15398.65,14964.29,14923.08,7.40,1.40,1.30
Oil Seeds,Soyabean,5328.00,5545.67,5373.25,5436.72,288.50,116.60,841.10
Oil Seeds,Sunflower,7721.00,-,8700.00,-,-,2.10,-
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,8153.29,8263.29,8172.55,1406.20,2411.10,1960.80
Pulses,Bengal Gram(Gram)(Whole),5650.00,7298.11,6072.60,6376.45,210.40,328.00,472.90
Pulses,Black Gram(Urd Beans)(Whole),7800.00,9257.14,9295.00,9257.61,7.00,5.00,30.90
Pulses,Green Gram(Moong)(Whole),8768.00,10375.68,10307.93,10316.33,36.60,24.60,75.00
Pulses,Lentil(Masur)(Whole),6700.00,8420.00,8300.00,8230.77,15.00,12.30,31.20

