,,,,Marketwise Price & Arrival Report (21-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 21 Jan, 2026","Price on 20 Jan, 2026","Price on 19 Jan, 2026","Arrival on 21 Jan, 2026","Arrival on 20 Jan, 2026","Arrival on 19 Jan, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,3742.11,3620.86,3638.17,126.20,99.30,140.70
Cereals,Jowar(Sorghum),3699.00,5512.68,5359.51,5456.53,73.40,77.30,74.30
Cereals,Maize,2400.00,2692.31,3246.82,3010.15,27.30,75.50,73.90
Cereals,Paddy(Common),2369.00,2618.74,2887.71,2645.96,446.20,333.10,823.80
Cereals,Ragi(Finger Millet),4886.00,5350.00,5250.00,5300.00,0.20,0.20,0.20
Cereals,Wheat,2425.00,3363.30,3626.32,3638.86,951.70,1503.60,1259.30
Fibre Crops,Cotton,7710.00,7992.11,8045.38,8067.74,914.40,535.50,1007.50
Oil Seeds,Groundnut,7263.00,7270.00,-,-,0.30,-,-
Oil Seeds,Mustard,5950.00,-,7984.51,8000.00,-,7.10,16.70
Oil Seeds,Safflower,5940.00,7675.00,6800.00,6901.00,0.80,0.10,0.10
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,15427.42,15500.00,-,6.20,9.80,-
Oil Seeds,Soyabean,5328.00,5516.82,5628.31,5667.82,231.00,317.40,390.20
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,8183.76,8085.91,8066.22,254.90,59.60,22.20
Pulses,Bengal Gram(Gram)(Whole),5650.00,7134.16,7179.56,7175.69,44.40,73.40,86.60
Pulses,Black Gram(Urd Beans)(Whole),7800.00,9224.19,9194.84,8650.00,6.20,42.60,0.30
Pulses,Green Gram(Moong)(Whole),8768.00,10108.44,10284.85,10292.75,36.20,58.10,78.60
Pulses,Lentil(Masur)(Whole),6700.00,7769.70,8531.93,7977.76,26.90,16.60,32.60

