,,,,Marketwise Price & Arrival Report (29-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 29 Mar, 2026","Price on 28 Mar, 2026","Price on 27 Mar, 2026","Arrival on 29 Mar, 2026","Arrival on 28 Mar, 2026","Arrival on 27 Mar, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,2900.00,3935.12,3851.62,0.70,111.90,72.70
Cereals,Jowar(Sorghum),3699.00,-,5370.09,4940.16,-,91.80,175.20
Cereals,Maize,2400.00,-,2854.50,2405.50,-,62.20,10.90
Cereals,Paddy(Common),2369.00,2733.99,2775.76,2798.81,50.40,878.70,465.20
Cereals,Ragi(Finger Millet),4886.00,-,5100.00,5200.00,-,0.20,0.30
Cereals,Wheat,2585.00,2615.38,3659.61,3644.18,7.80,1365.10,1308.50
Fibre Crops,Cotton,7710.00,7900.00,7936.26,7863.51,267.70,116.10,668.70
Oil Seeds,Groundnut,7263.00,-,7500.00,-,-,3.90,-
Oil Seeds,Mustard,6200.00,-,7994.01,6334.00,-,56.40,0.30
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,16000.00,13500.00,16000.00,0.30,9.70,0.30
Oil Seeds,Soyabean,5328.00,5411.72,5490.79,5413.65,48.20,1013.80,331.20
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,-,8154.64,8251.54,-,472.60,203.90
Pulses,Bengal Gram(Gram)(Whole),5875.00,-,7190.87,6842.75,-,161.60,134.50
Pulses,Black Gram(Urd Beans)(Whole),7800.00,10550.00,9298.21,10050.00,0.30,2.80,0.80
Pulses,Green Gram(Moong)(Whole),8768.00,10000.00,10449.76,10307.97,0.30,83.60,25.10
Pulses,Lentil(Masur)(Whole),7000.00,-,8536.16,8763.28,-,15.90,27.10

