state,commodity_group,commodity,district,market,price_date,price,price_type,model_used,confidence_score,base_last_price,trend_used,rmse,mae,mape,prediction_run_date
Madhya Pradesh,Pulses,Arhar(Tur/Red Gram)(Whole),,,2026-02-15,8909.29,predicted,hybrid_trend,LOW,8511.59,662.8299999999999,,,,2026-02-16
Madhya Pradesh,Pulses,Arhar(Tur/Red Gram)(Whole),,,2026-02-16,9174.42,predicted,hybrid_trend,LOW,8511.59,662.8299999999999,,,,2026-02-16
Madhya Pradesh,Pulses,Arhar(Tur/Red Gram)(Whole),,,2026-02-17,9439.55,predicted,hybrid_trend,LOW,8511.59,662.8299999999999,,,,2026-02-16
Madhya Pradesh,Cereals,Bajra(Pearl Millet/Cumbu),,,2026-02-15,1893.63,predicted,hybrid_trend,LOW,1876.65,28.300000000000182,,,,2026-02-16
Madhya Pradesh,Cereals,Bajra(Pearl Millet/Cumbu),,,2026-02-16,1904.95,predicted,hybrid_trend,LOW,1876.65,28.300000000000182,,,,2026-02-16
Madhya Pradesh,Cereals,Bajra(Pearl Millet/Cumbu),,,2026-02-17,1916.27,predicted,hybrid_trend,LOW,1876.65,28.300000000000182,,,,2026-02-16
Madhya Pradesh,Cereals,Barley(Jau),,,2026-02-15,2279.8,predicted,hybrid_trend,LOW,2286.72,-11.5300000000002,,,,2026-02-16
Madhya Pradesh,Cereals,Barley(Jau),,,2026-02-16,2275.19,predicted,hybrid_trend,LOW,2286.72,-11.5300000000002,,,,2026-02-16
Madhya Pradesh,Cereals,Barley(Jau),,,2026-02-17,2270.58,predicted,hybrid_trend,LOW,2286.72,-11.5300000000002,,,,2026-02-16
Madhya Pradesh,Pulses,Bengal Gram(Gram)(Whole),,,2026-02-15,5159.45,predicted,hybrid_trend,LOW,5202.84,-72.31999999999971,,,,2026-02-16
Madhya Pradesh,Pulses,Bengal Gram(Gram)(Whole),,,2026-02-16,5130.52,predicted,hybrid_trend,LOW,5202.84,-72.31999999999971,,,,2026-02-16
Madhya Pradesh,Pulses,Bengal Gram(Gram)(Whole),,,2026-02-17,5101.59,predicted,hybrid_trend,LOW,5202.84,-72.31999999999971,,,,2026-02-16
Madhya Pradesh,Pulses,Black Gram(Urd Beans)(Whole),,,2026-02-15,8327.1,predicted,hybrid_trend,LOW,8057.38,449.52999999999975,,,,2026-02-16
Madhya Pradesh,Pulses,Black Gram(Urd Beans)(Whole),,,2026-02-16,8506.91,predicted,hybrid_trend,LOW,8057.38,449.52999999999975,,,,2026-02-16
Madhya Pradesh,Pulses,Black Gram(Urd Beans)(Whole),,,2026-02-17,8686.72,predicted,hybrid_trend,LOW,8057.38,449.52999999999975,,,,2026-02-16
Madhya Pradesh,Fibre Crops,Cotton,,,2026-02-15,7508.49,predicted,hybrid_trend,LOW,7531.3,-38.01999999999953,,,,2026-02-16
Madhya Pradesh,Fibre Crops,Cotton,,,2026-02-16,7493.28,predicted,hybrid_trend,LOW,7531.3,-38.01999999999953,,,,2026-02-16
Madhya Pradesh,Fibre Crops,Cotton,,,2026-02-17,7478.07,predicted,hybrid_trend,LOW,7531.3,-38.01999999999953,,,,2026-02-16
Madhya Pradesh,Pulses,Green Gram(Moong)(Whole),,,2026-02-15,6151.11,predicted,hybrid_trend,LOW,6350.0,-331.47999999999956,,,,2026-02-16
Madhya Pradesh,Pulses,Green Gram(Moong)(Whole),,,2026-02-16,6018.52,predicted,hybrid_trend,LOW,6350.0,-331.47999999999956,,,,2026-02-16
Madhya Pradesh,Pulses,Green Gram(Moong)(Whole),,,2026-02-17,5885.93,predicted,hybrid_trend,LOW,6350.0,-331.47999999999956,,,,2026-02-16
Madhya Pradesh,Oil Seeds,Groundnut,,,2026-02-15,11615.75,predicted,hybrid_trend,LOW,9545.69,3450.1000000000004,,,,2026-02-16
Madhya Pradesh,Oil Seeds,Groundnut,,,2026-02-16,12995.79,predicted,hybrid_trend,LOW,9545.69,3450.1000000000004,,,,2026-02-16
