state,commodity,commodity_group,district,market,predicted_for_date,predicted_price,model_used,rmse,mae,mape,confidence_score,trained_till_date,prediction_run_date,base_last_price,trend_used,price_date,price,price_type
Haryana,Bajra(Pearl Millet/Cumbu),Cereals,,,2026-02-26,1823.42,hybrid_ma,0.0,0.0,0.0,LOW,2026-02-25,2026-02-27,1873.68,63.680000000000064,2026-02-26,1823.42,predicted
Haryana,Bajra(Pearl Millet/Cumbu),Cereals,,,2026-02-27,1841.84,hybrid_ma,0.0,0.0,0.0,LOW,2026-02-25,2026-02-27,1873.68,63.680000000000064,2026-02-27,1841.84,predicted
Haryana,Bajra(Pearl Millet/Cumbu),Cereals,,,2026-02-28,1860.26,hybrid_ma,0.0,0.0,0.0,LOW,2026-02-25,2026-02-27,1873.68,63.680000000000064,2026-02-28,1860.26,predicted
Haryana,Bengal Gram(Gram)(Whole),Pulses,,,2026-02-24,5100.0,fallback_copy,0.0,0.0,0.0,LOW,2026-02-23,2026-02-27,5100.0,0.0,2026-02-24,5100.0,predicted
Haryana,Bengal Gram(Gram)(Whole),Pulses,,,2026-02-25,5100.0,fallback_copy,0.0,0.0,0.0,LOW,2026-02-23,2026-02-27,5100.0,0.0,2026-02-25,5100.0,predicted
Haryana,Bengal Gram(Gram)(Whole),Pulses,,,2026-02-26,5100.0,fallback_copy,0.0,0.0,0.0,LOW,2026-02-23,2026-02-27,5100.0,0.0,2026-02-26,5100.0,predicted
Haryana,Cotton,Fibre Crops,,,2026-02-26,6725.59,hybrid_trend,0.0,0.0,0.0,LOW,2026-02-25,2026-02-27,6879.2,-256.02000000000044,2026-02-26,6725.59,predicted
Haryana,Cotton,Fibre Crops,,,2026-02-27,6623.18,hybrid_trend,0.0,0.0,0.0,LOW,2026-02-25,2026-02-27,6879.2,-256.02000000000044,2026-02-27,6623.18,predicted
Haryana,Cotton,Fibre Crops,,,2026-02-28,6520.77,hybrid_trend,0.0,0.0,0.0,LOW,2026-02-25,2026-02-27,6879.2,-256.02000000000044,2026-02-28,6520.77,predicted
Haryana,Mustard,Oil Seeds,,,2026-02-26,5895.81,hybrid_trend,0.0,0.0,0.0,LOW,2026-02-25,2026-02-27,5791.29,174.19999999999982,2026-02-26,5895.81,predicted
