,,,,Marketwise Price & Arrival Report (04-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 04 Feb, 2026","Price on 03 Feb, 2026","Price on 02 Feb, 2026","Arrival on 04 Feb, 2026","Arrival on 03 Feb, 2026","Arrival on 02 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,2640.59,2605.21,2632.84,226.06,310.05,213.61
Cereals,Jowar(Sorghum),3699.00,4835.64,4426.58,4639.71,23.62,37.09,37.72
Cereals,Maize,2400.00,1863.97,1857.69,-,1.95,2.60,-
Cereals,Paddy(Common),2369.00,2338.64,2305.13,2305.57,140.12,169.18,125.19
Cereals,Wheat,2425.00,2583.88,2577.49,2581.61,695.99,689.54,674.19
Fibre Crops,Cotton,7710.00,7703.20,7664.78,7546.68,3550.43,3950.08,2528.97
Oil Seeds,Groundnut,7263.00,7002.36,6731.81,6926.40,572.67,1014.46,1586.24
Oil Seeds,Mustard,5950.00,6226.81,6171.96,6275.46,692.03,702.80,857.58
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,9400.59,9122.26,9031.68,93.26,91.87,87.63
Oil Seeds,Soyabean,5328.00,5421.45,5345.62,5401.66,231.76,394.34,357.10
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7359.65,7602.08,7638.56,858.05,1538.60,1406.03
Pulses,Bengal Gram(Gram)(Whole),5650.00,6582.86,5705.41,5557.11,151.80,223.07,170.50
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7284.83,7092.61,7314.12,62.36,78.78,104.74
Pulses,Green Gram(Moong)(Whole),8768.00,6952.36,7106.50,7474.54,19.10,21.15,40.85
Vegetables,Onion,-,888.95,1040.91,1043.37,2496.10,8477.64,10287.36
Vegetables,Potato,-,832.23,879.39,858.94,1679.51,2030.10,2156.80
Vegetables,Tomato,-,1055.02,1274.87,1362.29,370.72,896.48,1017.01

