,,,,Marketwise Price & Arrival Report (13-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 13 Mar, 2026","Price on 12 Mar, 2026","Price on 11 Mar, 2026","Arrival on 13 Mar, 2026","Arrival on 12 Mar, 2026","Arrival on 11 Mar, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,2669.82,2682.76,2275.31,104.01,165.88,134.43
Cereals,Barley(Jau),2150.00,2300.00,2193.22,2101.34,0.80,1.07,0.66
Cereals,Jowar(Sorghum),3699.00,4476.85,4914.75,4548.80,49.52,136.91,109.49
Cereals,Maize,2400.00,2240.00,2421.67,1705.00,0.10,0.30,2.20
Cereals,Paddy(Common),2369.00,2330.67,2197.37,2352.20,25.58,10.70,22.60
Cereals,Wheat,2585.00,2452.81,2391.18,2454.75,5294.35,4420.75,9866.65
Fibre Crops,Cotton,7710.00,7526.06,7595.87,7509.88,1573.55,968.35,4602.62
Oil Seeds,Groundnut,7263.00,6977.45,6937.88,6990.03,156.99,222.35,450.86
Oil Seeds,Mustard,6200.00,6053.89,6081.33,6001.57,4133.65,4960.74,3996.51
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,9083.70,9297.36,9082.42,56.01,71.30,59.42
Oil Seeds,Soyabean,5328.00,5167.96,5180.21,5150.58,83.30,90.90,122.80
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7267.22,7248.69,7250.15,721.78,681.25,1008.45
Pulses,Bengal Gram(Gram)(Whole),5875.00,5163.89,5306.22,5289.74,1333.10,1475.39,1792.20
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7233.12,6907.75,6676.19,19.09,22.64,26.27
Pulses,Green Gram(Moong)(Whole),8768.00,6198.72,6638.30,6795.63,7.75,9.40,13.90
Vegetables,Onion,-,1006.98,793.05,1083.21,9637.11,2691.90,9877.77
Vegetables,Potato,-,684.14,801.15,815.90,1294.84,2301.39,958.64
Vegetables,Tomato,-,1180.16,1207.58,1215.44,650.54,549.70,561.84

