,,,,Marketwise Price & Arrival Report (31-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 31 Jan, 2026","Price on 30 Jan, 2026","Price on 29 Jan, 2026","Arrival on 31 Jan, 2026","Arrival on 30 Jan, 2026","Arrival on 29 Jan, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,2560.75,2652.72,2492.68,172.60,241.86,187.95
Cereals,Jowar(Sorghum),3699.00,5170.91,4647.08,4865.43,20.51,46.28,50.86
Cereals,Maize,2400.00,-,1500.00,-,-,0.10,-
Cereals,Paddy(Common),2369.00,2353.74,2345.75,2282.89,146.61,215.15,20.08
Cereals,Wheat,2425.00,2641.41,2631.26,2614.29,511.01,464.42,418.67
Fibre Crops,Cotton,7710.00,7606.76,7643.07,7705.92,3706.28,4017.79,4129.61
Oil Seeds,Groundnut,7263.00,6946.42,7119.10,7037.18,1578.88,1844.90,1216.32
Oil Seeds,Mustard,5950.00,6093.09,6215.82,6011.45,326.75,444.38,434.00
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,8723.58,9224.80,9426.86,109.08,124.84,70.51
Oil Seeds,Soyabean,5328.00,5354.19,5477.35,5437.23,326.30,461.12,354.10
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7293.10,7538.25,7720.56,846.01,910.44,992.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,6098.08,6128.23,6765.92,191.05,171.45,96.05
Pulses,Black Gram(Urd Beans)(Whole),7800.00,6639.20,7117.50,6774.21,67.05,87.64,95.14
Pulses,Green Gram(Moong)(Whole),8768.00,7012.40,7158.98,6993.05,18.10,30.75,38.55
Vegetables,Onion,-,1060.08,1162.01,1140.73,5432.90,6088.01,7377.25
Vegetables,Potato,-,909.89,913.54,913.41,2221.95,1921.95,1993.01
Vegetables,Tomato,-,1261.03,1487.01,1549.09,814.65,873.91,963.67

