,,,,Marketwise Price & Arrival Report (06-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 06 Feb, 2026","Price on 05 Feb, 2026","Price on 04 Feb, 2026","Arrival on 06 Feb, 2026","Arrival on 05 Feb, 2026","Arrival on 04 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,2610.99,2625.68,2640.59,146.10,187.21,226.06
Cereals,Jowar(Sorghum),3699.00,5200.41,5234.96,4835.64,42.23,29.89,23.62
Cereals,Maize,2400.00,-,2005.00,1863.97,-,0.10,1.95
Cereals,Paddy(Common),2369.00,2317.17,2347.41,2338.64,91.87,21.86,140.12
Cereals,Wheat,2425.00,2530.22,2518.81,2583.88,417.77,666.40,695.99
Fibre Crops,Cotton,7710.00,7730.75,7699.11,7703.20,3344.13,3454.28,3550.43
Oil Seeds,Groundnut,7263.00,6924.77,6939.56,7002.36,396.64,542.62,572.67
Oil Seeds,Mustard,5950.00,6224.47,6147.90,6226.81,1039.54,955.30,692.03
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,9371.91,9397.89,9400.59,94.04,105.05,93.26
Oil Seeds,Soyabean,5328.00,5362.69,5457.76,5421.45,197.20,226.78,231.76
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7685.92,7512.33,7359.65,1145.10,839.78,858.05
Pulses,Bengal Gram(Gram)(Whole),5650.00,5975.82,6003.75,6582.86,85.80,115.54,151.80
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7124.84,7143.10,7284.83,44.37,61.14,62.36
Pulses,Green Gram(Moong)(Whole),8768.00,6540.88,6301.50,6952.36,31.40,124.05,19.10
Vegetables,Onion,-,1134.37,1164.69,888.95,649.37,4497.51,2496.10
Vegetables,Potato,-,844.86,801.40,832.23,1603.35,2252.07,1679.51
Vegetables,Tomato,-,1042.25,1066.41,1055.02,782.33,998.78,370.72

