,,,,Marketwise Price & Arrival Report (17-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 17 Mar, 2026","Price on 16 Mar, 2026","Price on 15 Mar, 2026","Arrival on 17 Mar, 2026","Arrival on 16 Mar, 2026","Arrival on 15 Mar, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,2097.13,1850.97,1921.49,684.50,267.00,847.00
Cereals,Barley(Jau),2150.00,1986.90,2000.00,-,148.80,50.00,-
Cereals,Maize,2400.00,2014.39,1927.81,1842.12,173.00,421.00,104.00
Cereals,Paddy(Common),2369.00,2185.56,1977.48,2259.51,2042.90,1468.80,1725.20
Cereals,Wheat,2585.00,2441.00,2389.60,2432.74,4898.20,4047.00,3974.80
Oil Seeds,Groundnut,7263.00,6500.00,6800.00,-,40.00,30.00,-
Oil Seeds,Mustard,6200.00,6231.32,5909.38,6124.86,380.00,96.00,202.50
Oil Seeds,Soyabean,5328.00,4300.00,4600.00,-,40.00,50.00,-
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,-,12170.00,11929.00,-,12.10,8.70
Pulses,Bengal Gram(Gram)(Whole),5875.00,5278.02,5305.56,5473.08,91.00,72.00,26.00
Pulses,Lentil(Masur)(Whole),7000.00,7430.00,5975.00,7153.89,4.00,20.10,50.10
Vegetables,Onion,-,1351.95,1324.49,1310.32,121.30,131.50,41.20
Vegetables,Potato,-,645.67,599.81,643.53,996.80,1204.70,613.90
Vegetables,Tomato,-,1285.34,1362.39,1400.11,58.10,77.10,26.80

