,,,,Marketwise Price & Arrival Report (23-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 23 Jan, 2026","Price on 22 Jan, 2026","Price on 21 Jan, 2026","Arrival on 23 Jan, 2026","Arrival on 22 Jan, 2026","Arrival on 21 Jan, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,2305.35,2204.55,2290.33,893.60,746.40,860.50
Cereals,Barley(Jau),1980.00,-,2272.73,2263.33,-,22.00,24.00
Cereals,Jowar(Sorghum),3699.00,6500.00,-,6500.00,31.00,-,51.00
Cereals,Maize,2400.00,1902.41,1949.05,1927.15,514.80,226.00,678.20
Cereals,Paddy(Common),2369.00,2236.71,2257.71,2301.08,11121.76,10970.00,14556.60
Cereals,Wheat,2425.00,2486.10,2485.28,2509.42,6058.94,5960.35,6182.90
Oil Seeds,Groundnut,7263.00,6005.00,5900.00,6079.35,291.00,45.00,385.50
Oil Seeds,Mustard,5950.00,6944.93,6085.40,6432.54,77.90,270.20,141.50
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,9000.00,-,9000.00,10.00,-,10.00
Oil Seeds,Soyabean,5328.00,-,4600.00,4580.00,-,40.00,40.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,5430.63,5827.10,5847.86,38.20,15.50,14.00
Pulses,Black Gram(Urd Beans)(Whole),7800.00,8850.00,8850.00,7048.05,1.20,1.20,46.20
Pulses,Lentil(Masur)(Whole),6700.00,7154.16,6102.15,6083.64,148.90,30.30,29.50
Vegetables,Onion,-,1555.03,1538.44,1491.32,138.60,338.40,330.30
Vegetables,Potato,-,610.36,606.44,568.58,9209.30,10226.30,17493.10
Vegetables,Tomato,-,2189.62,2280.24,2329.07,153.20,318.58,260.26

