,,,,Marketwise Price & Arrival Report (04-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 04 Feb, 2026","Price on 03 Feb, 2026","Price on 02 Feb, 2026","Arrival on 04 Feb, 2026","Arrival on 03 Feb, 2026","Arrival on 02 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,2389.87,2351.99,2423.02,559.20,241.30,712.50
Cereals,Barley(Jau),1980.00,2260.00,2280.00,2294.41,12.00,15.00,42.50
Cereals,Jowar(Sorghum),3699.00,-,-,6600.00,-,-,56.40
Cereals,Maize,2400.00,1939.94,1994.06,2177.68,211.70,226.30,318.00
Cereals,Paddy(Common),2369.00,2175.85,2223.69,2232.22,2418.40,3359.10,2483.12
Cereals,Wheat,2425.00,2453.85,2490.56,2458.78,2663.97,2568.03,3561.80
Oil Seeds,Groundnut,7263.00,6600.00,6200.00,6250.00,40.00,60.00,50.00
Oil Seeds,Mustard,5950.00,6466.48,6500.70,6763.97,232.70,441.40,190.10
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,-,8946.68,-,-,37.70,-
Oil Seeds,Soyabean,5328.00,5600.00,5400.00,5400.00,50.00,60.00,70.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,5560.00,5622.66,6434.12,40.00,38.40,85.00
Pulses,Black Gram(Urd Beans)(Whole),7800.00,8850.00,7333.70,7444.23,1.00,46.00,58.50
Pulses,Green Gram(Moong)(Whole),8768.00,-,-,8800.00,-,-,7.00
Pulses,Lentil(Masur)(Whole),6700.00,7073.08,7068.09,5921.22,5.20,4.70,31.10
Vegetables,Onion,-,1519.53,1499.15,1605.31,189.90,162.60,409.60
Vegetables,Potato,-,593.97,630.04,639.61,1752.50,1139.40,1972.70
Vegetables,Tomato,-,1203.88,1453.00,1429.83,164.60,153.45,236.20

