,,,,Marketwise Price & Arrival Report (29-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 29 Mar, 2026","Price on 28 Mar, 2026","Price on 27 Mar, 2026","Arrival on 29 Mar, 2026","Arrival on 28 Mar, 2026","Arrival on 27 Mar, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1899.17,2219.43,1911.19,181.00,315.50,310.50
Cereals,Barley(Jau),2150.00,2200.00,-,-,103.50,-,-
Cereals,Jowar(Sorghum),3699.00,2010.00,-,5550.00,26.40,-,89.50
Cereals,Maize,2400.00,2033.81,2390.23,1849.78,114.90,318.00,46.50
Cereals,Paddy(Common),2369.00,2302.71,2367.49,2117.06,1611.40,1671.30,721.80
Cereals,Wheat,2585.00,2353.80,2496.41,2348.70,4479.50,4335.80,3160.90
Oil Seeds,Groundnut,7263.00,6500.00,5740.00,-,1.50,23.00,-
Oil Seeds,Mustard,6200.00,6036.48,5716.35,5944.79,174.90,694.90,304.90
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,-,11886.00,15053.00,-,19.80,9.80
Pulses,Bengal Gram(Gram)(Whole),5875.00,5383.22,5364.62,5820.00,189.50,65.00,35.00
Pulses,Lentil(Masur)(Whole),7000.00,6747.33,6119.03,-,7.50,106.70,-
Vegetables,Onion,-,1274.62,1303.21,1330.00,67.00,125.70,74.50
Vegetables,Potato,-,624.39,608.62,652.19,490.90,822.10,529.90
Vegetables,Tomato,-,1332.14,1407.37,1315.15,38.60,89.10,68.00

