,,,,Marketwise Price & Arrival Report (21-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 21 Feb, 2026","Price on 20 Feb, 2026","Price on 19 Feb, 2026","Arrival on 21 Feb, 2026","Arrival on 20 Feb, 2026","Arrival on 19 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1851.93,1895.74,1831.00,12244.49,913.70,738.70
Cereals,Barley(Jau),1980.00,2221.82,2100.00,2150.00,941.40,40.00,35.00
Cereals,Jowar(Sorghum),3699.00,2083.41,-,-,325.10,-,-
Cereals,Maize,2400.00,1742.55,1842.66,1780.24,11256.24,135.50,263.60
Cereals,Paddy(Common),2369.00,2217.53,2481.24,2527.97,84829.84,4910.80,6235.40
Cereals,Wheat,2425.00,2434.61,2436.41,2437.88,128569.23,5038.40,4549.20
Fibre Crops,Cotton,7710.00,12535.40,-,-,39.69,-,-
Oil Seeds,Groundnut,7263.00,6580.52,6800.00,6017.81,1739.85,30.00,276.80
Oil Seeds,Mustard,5950.00,6404.32,6230.18,6309.51,81.00,131.20,251.40
Oil Seeds,Soyabean,5328.00,-,5400.00,5600.00,-,50.00,40.00
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,-,8050.00,-,-,2.00,-
Pulses,Bengal Gram(Gram)(Whole),5650.00,-,5378.02,5725.45,-,78.70,16.50
Pulses,Black Gram(Urd Beans)(Whole),7800.00,8850.00,7253.23,7430.96,1.20,31.00,56.20
Pulses,Lentil(Masur)(Whole),6700.00,7061.11,7057.14,5662.90,4.50,4.20,24.80
Vegetables,Onion,-,1091.09,1462.04,1437.12,40720.80,117.50,109.10
Vegetables,Potato,-,486.86,488.16,526.66,12094.10,11145.30,4770.70
Vegetables,Tomato,-,1335.91,1344.77,1411.20,82.80,150.10,103.90

