,,,,Marketwise Price & Arrival Report (17-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 17 Jan, 2026","Price on 16 Jan, 2026","Price on 15 Jan, 2026","Arrival on 17 Jan, 2026","Arrival on 16 Jan, 2026","Arrival on 15 Jan, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,2017.37,2309.81,2353.15,50.10,450.40,430.50
Cereals,Barley(Jau),1980.00,2291.67,2275.85,-,18.00,41.00,-
Cereals,Maize,2400.00,2091.48,2230.06,2110.87,400.20,816.20,1097.50
Cereals,Paddy(Common),2369.00,2269.36,2266.56,2237.51,7502.30,12260.40,15242.50
Cereals,Wheat,2425.00,2543.80,2541.23,2531.92,5915.10,7349.76,6705.30
Oil Seeds,Groundnut,7263.00,5930.00,6496.76,5730.09,320.00,994.00,319.00
Oil Seeds,Mustard,5950.00,6565.27,6219.17,6093.97,73.30,184.80,117.20
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,8500.00,9267.66,-,2.50,43.60,-
Oil Seeds,Soyabean,5328.00,-,4600.00,-,-,50.00,-
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,8030.00,8040.00,8045.00,0.70,0.50,1.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,5517.75,5859.28,6254.53,78.20,76.50,45.50
Pulses,Black Gram(Urd Beans)(Whole),7800.00,8945.45,6623.72,8935.71,3.30,43.00,2.80
Pulses,Lentil(Masur)(Whole),6700.00,6615.74,6797.45,7149.72,89.90,68.70,53.70
Vegetables,Onion,-,1552.99,1473.25,1553.53,321.20,544.00,351.10
Vegetables,Potato,-,601.20,595.56,620.69,10731.30,16120.90,63084.70
Vegetables,Tomato,-,2708.75,2730.60,2695.16,216.50,265.10,267.60

