,,,,Marketwise Price & Arrival Report (17-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 17 Feb, 2026","Price on 16 Feb, 2026","Price on 15 Feb, 2026","Arrival on 17 Feb, 2026","Arrival on 16 Feb, 2026","Arrival on 15 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,2107.49,1982.41,2032.96,808.00,1084.80,716.20
Cereals,Barley(Jau),1980.00,2250.00,-,-,20.00,-,-
Cereals,Maize,2400.00,1909.38,1785.21,1982.28,181.30,62.90,101.00
Cereals,Paddy(Common),2369.00,2096.60,2127.62,2076.72,2419.90,2018.50,1829.50
Cereals,Wheat,2425.00,2472.75,2460.49,2474.51,2763.50,1925.10,2024.20
Oil Seeds,Groundnut,7263.00,6800.00,-,6500.00,55.00,-,12.00
Oil Seeds,Mustard,5950.00,6277.09,6267.44,6442.81,223.00,95.20,73.00
Oil Seeds,Soyabean,5328.00,5500.00,-,-,60.00,-,-
Pulses,Bengal Gram(Gram)(Whole),5650.00,5480.00,-,6670.00,58.00,-,4.50
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7393.69,8850.00,-,41.20,1.00,-
Pulses,Lentil(Masur)(Whole),6700.00,7061.75,7100.00,7040.00,4.00,1.20,30.00
Vegetables,Onion,-,1461.51,1445.14,1375.09,330.00,333.90,53.40
Vegetables,Potato,-,543.47,560.36,594.68,6167.10,5314.90,995.50
Vegetables,Tomato,-,1321.82,1269.27,1341.64,288.00,274.70,50.10

