,,,,Marketwise Price & Arrival Report (28-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 28 Mar, 2026","Price on 27 Mar, 2026","Price on 26 Mar, 2026","Arrival on 28 Mar, 2026","Arrival on 27 Mar, 2026","Arrival on 26 Mar, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,2219.43,1911.19,2640.00,315.50,310.50,276.00
Cereals,Jowar(Sorghum),3699.00,-,5550.00,-,-,89.50,-
Cereals,Maize,2400.00,2390.23,1849.78,2375.59,318.00,46.50,93.20
Cereals,Paddy(Common),2369.00,2367.49,2117.06,2360.63,1671.30,721.80,1554.80
Cereals,Wheat,2585.00,2496.41,2348.70,2493.91,4335.80,3160.90,3062.90
Oil Seeds,Groundnut,7263.00,5740.00,-,-,23.00,-,-
Oil Seeds,Mustard,6200.00,5716.35,5944.79,6407.50,694.90,304.90,625.10
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,11886.00,15053.00,-,19.80,9.80,-
Pulses,Bengal Gram(Gram)(Whole),5875.00,5364.62,5820.00,6024.58,65.00,35.00,111.90
Pulses,Lentil(Masur)(Whole),7000.00,6119.03,-,6241.68,106.70,-,119.00
Vegetables,Onion,-,1303.21,1330.00,1288.45,125.70,74.50,40.70
Vegetables,Potato,-,608.62,652.19,658.97,822.10,529.90,171.20
Vegetables,Tomato,-,1407.37,1315.15,1377.04,89.10,68.00,30.70

