,,,,Marketwise Price & Arrival Report (13-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 13 Feb, 2026","Price on 12 Feb, 2026","Price on 11 Feb, 2026","Arrival on 13 Feb, 2026","Arrival on 12 Feb, 2026","Arrival on 11 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1898.30,2105.61,2005.25,106.00,1070.40,1009.50
Cereals,Barley(Jau),1980.00,2250.00,2272.00,2270.00,20.00,20.00,20.00
Cereals,Maize,2400.00,1840.71,1935.70,1859.86,85.80,304.20,1014.40
Cereals,Paddy(Common),2369.00,2204.43,2189.74,2258.99,1360.00,2781.50,5205.10
Cereals,Wheat,2425.00,2471.95,2470.85,2470.22,2100.30,2702.50,3585.40
Oil Seeds,Groundnut,7263.00,6694.44,6742.42,5596.03,54.00,49.50,151.00
Oil Seeds,Mustard,5950.00,6491.90,6535.51,6557.64,186.20,156.00,329.40
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,9300.00,-,8927.87,11.30,-,34.80
Oil Seeds,Soyabean,5328.00,-,5550.00,5580.00,-,60.00,55.00
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,8050.00,-,-,2.00,-,-
Pulses,Bengal Gram(Gram)(Whole),5650.00,5452.62,5453.83,5436.59,78.10,167.20,61.50
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7400.00,7469.31,7400.00,35.00,29.00,30.00
Pulses,Green Gram(Moong)(Whole),8768.00,7500.00,7500.00,-,3.00,10.00,-
Pulses,Lentil(Masur)(Whole),6700.00,7055.00,7062.77,7047.87,4.00,4.70,4.70
Vegetables,Onion,-,1420.43,1448.06,1474.84,249.70,99.20,144.70
Vegetables,Potato,-,541.77,622.81,567.38,3791.40,1485.00,11348.80
Vegetables,Tomato,-,1406.41,1393.95,1284.34,96.20,129.80,140.45

