,,,,Marketwise Price & Arrival Report (11-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 11 Feb, 2026","Price on 10 Feb, 2026","Price on 09 Feb, 2026","Arrival on 11 Feb, 2026","Arrival on 10 Feb, 2026","Arrival on 09 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,2005.25,2110.14,2099.67,1009.50,702.00,765.00
Cereals,Barley(Jau),1980.00,2270.00,2285.00,2264.29,20.00,15.00,14.00
Cereals,Maize,2400.00,1859.86,1983.08,1889.22,1014.40,183.80,373.00
Cereals,Paddy(Common),2369.00,2258.99,2089.11,2268.75,5205.10,3084.20,5556.60
Cereals,Wheat,2425.00,2470.22,2472.63,2479.68,3585.40,2675.60,3997.92
Oil Seeds,Groundnut,7263.00,5596.03,6048.39,6780.00,151.00,62.00,45.00
Oil Seeds,Mustard,5950.00,6557.64,6300.26,6339.71,329.40,268.20,344.00
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,8927.87,-,-,34.80,-,-
Oil Seeds,Soyabean,5328.00,5580.00,5660.00,5625.00,55.00,35.00,30.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,5436.59,5527.27,5582.80,61.50,190.50,12.50
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7400.00,7450.00,7538.68,30.00,22.00,21.20
Pulses,Lentil(Masur)(Whole),6700.00,7047.87,7030.00,7150.00,4.70,3.50,1.00
Vegetables,Onion,-,1474.84,1419.91,1443.99,144.70,152.80,106.40
Vegetables,Potato,-,567.38,688.89,570.23,11348.80,1335.80,8494.00
Vegetables,Tomato,-,1284.34,1292.31,1462.79,140.45,155.60,118.70

