,,,,Marketwise Price & Arrival Report (22-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 22 Mar, 2026","Price on 21 Mar, 2026","Price on 20 Mar, 2026","Arrival on 22 Mar, 2026","Arrival on 21 Mar, 2026","Arrival on 20 Mar, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1847.17,1791.68,1839.77,633.50,47.50,278.50
Cereals,Barley(Jau),2150.00,2100.00,2000.00,1983.36,42.50,86.40,120.20
Cereals,Maize,2400.00,1931.80,2030.00,1859.45,96.00,8.50,51.83
Cereals,Paddy(Common),2369.00,2034.98,2448.11,2266.80,920.10,425.40,1113.35
Cereals,Wheat,2585.00,2389.87,2407.79,2401.30,1983.90,459.30,2951.69
Oil Seeds,Groundnut,7263.00,-,-,5749.86,-,-,48.60
Oil Seeds,Mustard,6200.00,6151.24,6254.65,6134.12,250.00,100.00,345.00
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,11158.00,-,13525.00,63.10,-,29.00
Pulses,Bengal Gram(Gram)(Whole),5875.00,5940.60,5949.21,5157.72,66.50,56.70,99.10
Pulses,Lentil(Masur)(Whole),7000.00,7440.00,7430.00,7450.00,3.00,3.50,3.50
Vegetables,Onion,-,1359.77,1394.82,1434.45,52.70,19.30,58.20
Vegetables,Potato,-,581.31,678.35,616.81,826.10,115.00,1181.10
Vegetables,Tomato,-,1360.90,1589.15,1162.56,40.20,17.60,208.70

