,,,,Marketwise Price & Arrival Report (05-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 05 Feb, 2026","Price on 04 Feb, 2026","Price on 03 Feb, 2026","Arrival on 05 Feb, 2026","Arrival on 04 Feb, 2026","Arrival on 03 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,2045.08,2389.87,2351.99,676.30,559.20,241.30
Cereals,Barley(Jau),1980.00,2270.00,2260.00,2280.00,10.00,12.00,15.00
Cereals,Maize,2400.00,1940.75,1939.94,1994.06,143.80,211.70,226.30
Cereals,Paddy(Common),2369.00,2208.88,2175.85,2223.69,5853.20,2418.40,3359.10
Cereals,Wheat,2425.00,2490.10,2453.85,2490.56,4357.20,2663.97,2568.03
Oil Seeds,Groundnut,7263.00,6700.00,6600.00,6200.00,40.00,40.00,60.00
Oil Seeds,Mustard,5950.00,6418.33,6466.48,6500.70,206.00,232.70,441.40
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,10000.00,-,8946.68,14.50,-,37.70
Oil Seeds,Soyabean,5328.00,5660.00,5600.00,5400.00,40.00,50.00,60.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,5563.23,5560.00,5622.66,53.30,40.00,38.40
Pulses,Black Gram(Urd Beans)(Whole),7800.00,8850.00,8850.00,7333.70,1.20,1.00,46.00
Pulses,Lentil(Masur)(Whole),6700.00,7064.44,7073.08,7068.09,4.50,5.20,4.70
Vegetables,Onion,-,1537.15,1519.53,1499.15,110.30,189.90,162.60
Vegetables,Potato,-,487.67,593.97,630.04,6420.90,1752.50,1139.40
Vegetables,Tomato,-,1606.01,1203.88,1453.00,134.30,164.60,153.45

