state,commodity_group,commodity,source_date,price_date,price,is_predicted,model_used,confidence_score,predicted_date,predicted_price
Meghalaya,Vegetables,Potato,2026-01-30,2026-01-28,1550.0,False,,,,
Meghalaya,Vegetables,Potato,2026-01-30,2026-01-27,1500.0,False,,,,
Meghalaya,,Potato,,,,True,HYBRID_MODEL,,2026-01-29,1509.75
Meghalaya,,Potato,,,,True,HYBRID_MODEL,,2026-01-30,1525.0
Meghalaya,,Potato,,,,True,HYBRID_MODEL,,2026-01-31,1540.25
