,,,,Marketwise Price & Arrival Report (09-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 09 Mar, 2026","Price on 08 Mar, 2026","Price on 07 Mar, 2026","Arrival on 09 Mar, 2026","Arrival on 08 Mar, 2026","Arrival on 07 Mar, 2026"
Cereals,Jowar(Sorghum),3699.00,4005.00,-,-,5.80,-,-
Cereals,Paddy(Common),2369.00,2689.00,-,2800.00,23.30,-,35.50
Fibre Crops,Cotton,7710.00,7788.33,8017.00,8131.92,602.60,29.50,570.00
Oil Seeds,Copra,12100.00,28000.00,-,28500.00,2.30,-,6.00
Oil Seeds,Groundnut,7263.00,8555.00,-,8272.00,90.20,-,68.40
Oil Seeds,Soyabean,5328.00,-,-,5300.00,-,-,10.00
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7619.49,5335.00,7541.82,1463.60,0.50,640.50
Pulses,Bengal Gram(Gram)(Whole),5650.00,-,-,5000.00,-,-,20.20

