,,,,Marketwise Price & Arrival Report (09-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 09 Feb, 2026","Price on 08 Feb, 2026","Price on 07 Feb, 2026","Arrival on 09 Feb, 2026","Arrival on 08 Feb, 2026","Arrival on 07 Feb, 2026"
Cereals,Paddy(Common),2369.00,2501.13,-,2219.00,40.60,-,4.10
Fibre Crops,Cotton,7710.00,8290.00,-,8027.00,426.90,-,612.60
Oil Seeds,Groundnut,7263.00,8885.00,-,7969.00,38.50,-,21.60
Oil Seeds,Sunflower,7721.00,5530.00,-,-,246.70,-,-
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7989.00,-,8034.12,254.10,-,349.90
Pulses,Bengal Gram(Gram)(Whole),5650.00,-,-,5608.00,-,-,36.50

