,,,,Marketwise Price & Arrival Report (22-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 22 Jan, 2026","Price on 21 Jan, 2026","Price on 20 Jan, 2026","Arrival on 22 Jan, 2026","Arrival on 21 Jan, 2026","Arrival on 20 Jan, 2026"
Cereals,Maize,2400.00,1830.00,1858.00,-,95.50,22.40,-
Cereals,Paddy(Common),2369.00,2531.26,2602.31,2475.00,89.60,121.80,30.60
Fibre Crops,Cotton,7710.00,7795.79,7948.00,7730.00,1673.30,244.50,438.50
Oil Seeds,Groundnut,7263.00,8619.00,8259.00,7859.00,16.90,15.30,16.90
Oil Seeds,Soyabean,5328.00,5000.00,5255.00,-,25.40,37.60,-
Pulses,Bengal Gram(Gram)(Whole),5650.00,-,5705.00,5461.00,-,1.00,8.20

