,,,,Marketwise Price & Arrival Report (01-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 01 Mar, 2026","Price on 28 Feb, 2026","Price on 27 Feb, 2026","Arrival on 01 Mar, 2026","Arrival on 28 Feb, 2026","Arrival on 27 Feb, 2026"
Cereals,Jowar(Sorghum),3699.00,-,-,2200.00,-,-,27.00
Cereals,Paddy(Common),2369.00,-,-,2695.23,-,-,103.00
Fibre Crops,Cotton,7710.00,8000.00,7583.73,8000.00,9.50,66.50,363.50
Oil Seeds,Copra,12100.00,28500.00,-,29000.00,3.00,-,3.80
Oil Seeds,Groundnut,7263.00,-,-,9286.00,-,-,74.40
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,6876.25,6816.66,7760.77,59.70,323.60,775.90
Pulses,Bengal Gram(Gram)(Whole),5650.00,5000.00,4800.00,-,3.70,7.40,-

