,,,,Marketwise Price & Arrival Report (13-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 13 Mar, 2026","Price on 12 Mar, 2026","Price on 11 Mar, 2026","Arrival on 13 Mar, 2026","Arrival on 12 Mar, 2026","Arrival on 11 Mar, 2026"
Cereals,Jowar(Sorghum),3699.00,3869.00,-,-,0.80,-,-
Cereals,Paddy(Common),2369.00,2629.00,-,2505.88,5.50,-,1658.40
Fibre Crops,Cotton,7710.00,-,7800.00,7797.82,-,406.10,601.80
Oil Seeds,Copra,12100.00,-,29800.00,-,-,6.00,-
Oil Seeds,Groundnut,7263.00,7529.00,7689.00,7777.00,93.20,42.60,57.50
Oil Seeds,Safflower,6540.00,2650.00,-,-,25.00,-,-
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7734.95,7682.44,7654.34,613.90,538.30,1105.90
Pulses,Bengal Gram(Gram)(Whole),5875.00,-,-,4800.00,-,-,23.20

