,,,,Marketwise Price & Arrival Report (06-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 06 Feb, 2026","Price on 05 Feb, 2026","Price on 04 Feb, 2026","Arrival on 06 Feb, 2026","Arrival on 05 Feb, 2026","Arrival on 04 Feb, 2026"
Cereals,Paddy(Common),2369.00,2679.00,2541.61,2819.00,14.10,32.50,16.50
Fibre Crops,Cotton,7710.00,8220.00,7758.00,8250.00,1058.60,1283.10,1666.90
Oil Seeds,Groundnut,7263.00,7859.00,8110.00,8029.00,18.50,18.90,27.50
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,8269.00,8627.62,8289.07,760.60,881.60,992.50
Pulses,Bengal Gram(Gram)(Whole),5650.00,-,5525.00,5775.00,-,49.80,11.50
Vegetables,Onion,-,-,1100.00,-,-,93.30,-

