,,,,Marketwise Price & Arrival Report (11-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 11 Mar, 2026","Price on 10 Mar, 2026","Price on 09 Mar, 2026","Arrival on 11 Mar, 2026","Arrival on 10 Mar, 2026","Arrival on 09 Mar, 2026"
Cereals,Jowar(Sorghum),3699.00,-,-,4005.00,-,-,5.80
Cereals,Paddy(Common),2369.00,2505.88,-,2689.00,1658.40,-,23.30
Fibre Crops,Cotton,7710.00,7797.82,7951.31,7788.33,601.80,319.30,602.60
Oil Seeds,Copra,12100.00,-,29000.00,28000.00,-,8.60,2.30
Oil Seeds,Groundnut,7263.00,7777.00,8219.00,8555.00,57.50,80.40,90.20
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7654.34,7713.14,7619.49,1105.90,860.20,1463.60
Pulses,Bengal Gram(Gram)(Whole),5875.00,4800.00,-,-,23.20,-,-

