,,,,Marketwise Price & Arrival Report (31-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 31 Jan, 2026","Price on 30 Jan, 2026","Price on 29 Jan, 2026","Arrival on 31 Jan, 2026","Arrival on 30 Jan, 2026","Arrival on 29 Jan, 2026"
Cereals,Maize,2400.00,-,1753.00,-,-,124.50,-
Cereals,Paddy(Common),2369.00,2616.00,2812.00,2621.00,21.00,10.50,33.90
Fibre Crops,Cotton,7710.00,7734.00,7542.40,8100.00,628.50,705.30,816.90
Oil Seeds,Groundnut,7263.00,7239.00,8636.00,11305.00,21.90,12.20,7.50
Oil Seeds,Soyabean,5328.00,-,-,5225.00,-,-,87.60
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,8537.82,8715.80,8787.93,718.40,1133.30,1005.50
Pulses,Bengal Gram(Gram)(Whole),5650.00,5550.00,5355.00,5506.00,38.30,31.30,40.90

