,,,,Marketwise Price & Arrival Report (23-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 23 Jan, 2026","Price on 22 Jan, 2026","Price on 21 Jan, 2026","Arrival on 23 Jan, 2026","Arrival on 22 Jan, 2026","Arrival on 21 Jan, 2026"
Cereals,Jowar(Sorghum),3699.00,4330.00,-,-,0.40,-,-
Cereals,Maize,2400.00,1847.00,1830.00,1858.00,118.30,95.50,22.40
Cereals,Paddy(Common),2369.00,2527.37,2531.26,2602.31,153.50,89.60,121.80
Fibre Crops,Cotton,7710.00,7800.00,7795.79,7948.00,1187.30,1673.30,244.50
Oil Seeds,Groundnut,7263.00,7989.00,8619.00,8259.00,10.50,16.90,15.30
Oil Seeds,Soyabean,5328.00,-,5000.00,5255.00,-,25.40,37.60
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7979.00,-,-,837.90,-,-
Pulses,Bengal Gram(Gram)(Whole),5650.00,-,-,5705.00,-,-,1.00

