,,,,Marketwise Price & Arrival Report (11-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 11 Feb, 2026","Price on 10 Feb, 2026","Price on 09 Feb, 2026","Arrival on 11 Feb, 2026","Arrival on 10 Feb, 2026","Arrival on 09 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1760.80,2000.59,1839.73,60.48,68.16,15.34
Cereals,Barley(Jau),1980.00,2444.97,2546.66,2282.76,1.02,3.28,25.50
Cereals,Jowar(Sorghum),3699.00,3502.29,2005.00,2840.97,1.46,5.50,63.64
Cereals,Maize,2400.00,1527.90,1525.75,1528.91,24796.56,23808.26,31493.10
Cereals,Paddy(Common),2369.00,3848.54,3996.45,3814.83,9811.59,6507.00,8622.51
Cereals,Wheat,2425.00,2465.30,2466.37,2469.78,13116.67,12149.03,16472.46
Fibre Crops,Cotton,7710.00,7565.18,7570.17,7637.24,1604.08,1342.12,1802.96
Oil Seeds,Groundnut,7263.00,8531.13,7108.43,6954.15,33.08,20.59,34.63
Oil Seeds,Mustard,5950.00,5914.44,6005.56,5827.08,3184.41,2621.01,3155.07
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,8756.65,8435.15,8435.03,9.89,18.88,14.48
Oil Seeds,Soyabean,5328.00,5001.24,5196.03,5341.34,9182.15,9886.47,11318.58
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7664.51,7769.87,7532.44,967.40,977.95,1756.97
Pulses,Bengal Gram(Gram)(Whole),5650.00,5350.43,5301.40,5615.95,2150.21,1621.04,2282.27
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7303.06,8311.00,7691.87,318.84,290.84,415.26
Pulses,Green Gram(Moong)(Whole),8768.00,8284.57,7165.47,6771.87,55.26,41.90,56.63
Pulses,Lentil(Masur)(Whole),6700.00,5805.81,5796.12,5807.21,595.46,566.64,655.06
Vegetables,Onion,-,1213.44,1217.30,1191.52,1636.44,2156.76,2082.08
Vegetables,Potato,-,936.22,740.67,733.82,1309.08,1032.12,1035.50
Vegetables,Tomato,-,927.59,957.41,840.24,4.20,4.27,3.49

