,,,,Marketwise Price & Arrival Report (03-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 03 Feb, 2026","Price on 02 Feb, 2026","Price on 01 Feb, 2026","Arrival on 03 Feb, 2026","Arrival on 02 Feb, 2026","Arrival on 01 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1938.46,1925.00,1910.00,16.71,8.78,16.25
Cereals,Barley(Jau),1980.00,2283.36,2349.32,2270.00,37.50,3.80,0.25
Cereals,Jowar(Sorghum),3699.00,-,-,2000.00,-,-,0.10
Cereals,Maize,2400.00,1534.22,1543.04,1561.34,26987.59,32895.29,3598.26
Cereals,Paddy(Common),2369.00,3714.87,3717.95,3801.51,15248.99,13416.61,3290.23
Cereals,Wheat,2425.00,2481.96,2495.19,2432.20,12800.49,14215.86,1653.75
Fibre Crops,Cotton,7710.00,7588.02,7556.82,7410.01,1648.35,1993.75,800.07
Oil Seeds,Groundnut,7263.00,7705.09,6657.19,6689.31,56.31,116.86,9.07
Oil Seeds,Mustard,5950.00,5807.87,5947.72,6697.25,1067.16,1821.10,46.75
Oil Seeds,Niger Seed(Ramtil),9537.00,10001.00,-,9930.00,4.70,-,31.05
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,8087.10,7521.79,8500.00,10.46,2.70,4.00
Oil Seeds,Soyabean,5328.00,5546.66,5545.84,4895.16,7465.78,7975.22,164.70
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7122.99,8348.97,8442.85,1730.39,1555.41,693.34
Pulses,Bengal Gram(Gram)(Whole),5650.00,5547.15,5578.29,5364.93,1916.22,1969.27,114.10
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7525.97,8379.15,8943.10,134.31,2751.82,73.07
Pulses,Green Gram(Moong)(Whole),8768.00,6601.90,6693.99,9700.00,154.00,152.89,2.00
Pulses,Lentil(Masur)(Whole),6700.00,6342.93,6085.68,5389.01,368.41,336.53,215.27
Vegetables,Onion,-,1074.48,1051.56,833.33,1312.36,1432.87,9.00
Vegetables,Potato,-,871.42,940.08,1283.33,1065.61,724.92,360.00
Vegetables,Tomato,-,840.00,-,-,3.00,-,-

