,,,,Marketwise Price & Arrival Report (17-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 17 Feb, 2026","Price on 16 Feb, 2026","Price on 15 Feb, 2026","Arrival on 17 Feb, 2026","Arrival on 16 Feb, 2026","Arrival on 15 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1941.00,2129.31,-,19.40,49.19,-
Cereals,Barley(Jau),1980.00,2101.83,2287.57,-,27.17,2.72,-
Cereals,Jowar(Sorghum),3699.00,1875.00,1925.00,-,6.05,6.86,-
Cereals,Maize,2400.00,1542.97,1521.92,1644.29,18384.40,24813.25,232.08
Cereals,Paddy(Common),2369.00,3876.48,3844.07,2125.16,4155.94,5524.96,225.33
Cereals,Wheat,2425.00,2422.28,2423.05,2473.59,10028.98,16035.90,456.97
Fibre Crops,Cotton,7710.00,7440.98,7574.47,7936.32,1063.56,1305.07,527.30
Oil Seeds,Groundnut,7263.00,6213.45,6199.93,4746.49,54.94,77.27,12.21
Oil Seeds,Mustard,5950.00,6174.60,6041.02,6370.93,3479.96,6000.09,53.61
Oil Seeds,Niger Seed(Ramtil),9537.00,-,9600.00,-,-,13.40,-
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,8570.97,9222.98,-,6.74,23.99,-
Oil Seeds,Soyabean,5328.00,5211.00,5156.73,4520.83,3037.51,6162.83,56.10
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7792.92,7448.32,8270.95,613.29,1606.21,329.08
Pulses,Bengal Gram(Gram)(Whole),5650.00,5302.27,5279.27,-,1421.59,2156.06,-
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7849.07,7556.86,6650.58,227.39,121.97,25.66
Pulses,Green Gram(Moong)(Whole),8768.00,6978.73,7093.13,-,26.92,106.77,-
Pulses,Lentil(Masur)(Whole),6700.00,5760.62,5838.02,6850.00,333.37,1310.89,0.86
Vegetables,Onion,-,1154.28,1093.29,707.08,1637.42,1886.27,2.83
Vegetables,Potato,-,621.94,715.75,714.29,763.99,1002.33,17.50
Vegetables,Tomato,-,372.24,866.96,758.75,64.30,5.16,5.60

