,,,,Marketwise Price & Arrival Report (21-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 21 Feb, 2026","Price on 20 Feb, 2026","Price on 19 Feb, 2026","Arrival on 21 Feb, 2026","Arrival on 20 Feb, 2026","Arrival on 19 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1859.36,1825.00,1600.00,7.45,13.01,14.50
Cereals,Barley(Jau),1980.00,2148.89,2300.49,2331.43,35.88,16.75,6.15
Cereals,Jowar(Sorghum),3699.00,4200.00,-,3284.64,0.44,-,1.45
Cereals,Maize,2400.00,1513.67,1505.22,1519.85,10620.29,20943.82,22945.28
Cereals,Paddy(Common),2369.00,4019.31,3956.26,4041.83,3658.87,6261.82,7458.66
Cereals,Wheat,2425.00,2426.49,2403.11,2411.89,10760.65,13142.71,14015.02
Fibre Crops,Cotton,7710.00,7436.91,7479.42,7441.35,765.68,983.22,1215.50
Oil Seeds,Groundnut,7263.00,6548.51,5924.07,5842.81,8.21,15.27,14.75
Oil Seeds,Mustard,5950.00,5932.98,6014.33,6009.91,3547.43,4118.79,5864.94
Oil Seeds,Niger Seed(Ramtil),9537.00,-,-,9438.44,-,-,3.01
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,13235.14,7892.05,8124.28,0.50,1.96,0.17
Oil Seeds,Soyabean,5328.00,5160.71,5262.71,5186.31,3634.38,6225.03,5030.07
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7719.08,7548.31,7542.81,497.92,753.62,1240.79
Pulses,Bengal Gram(Gram)(Whole),5650.00,5239.00,5381.99,5310.20,1473.62,2259.36,2267.44
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7653.65,6044.62,7719.87,40.35,137.51,185.94
Pulses,Green Gram(Moong)(Whole),8768.00,6489.03,7816.28,6212.94,47.11,31.87,59.15
Pulses,Lentil(Masur)(Whole),6700.00,6206.63,6073.85,5940.91,684.51,843.33,1598.91
Vegetables,Onion,-,1197.30,1112.81,1074.91,1078.93,1918.89,2567.70
Vegetables,Potato,-,817.37,780.00,764.10,633.00,810.23,658.93
Vegetables,Tomato,-,741.38,830.31,762.81,2.03,1.93,6.27

