,,,,Marketwise Price & Arrival Report (30-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 30 Jan, 2026","Price on 29 Jan, 2026","Price on 28 Jan, 2026","Arrival on 30 Jan, 2026","Arrival on 29 Jan, 2026","Arrival on 28 Jan, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1935.05,2790.77,1917.98,30.62,87.15,6.24
Cereals,Barley(Jau),1980.00,2345.48,2342.52,2316.81,56.44,19.13,44.98
Cereals,Jowar(Sorghum),3699.00,7100.00,5707.71,-,1.07,5.25,-
Cereals,Maize,2400.00,1553.43,1541.80,1558.05,33138.09,32880.58,32176.24
Cereals,Paddy(Common),2369.00,3778.26,3735.94,3741.80,17576.23,21503.22,17178.04
Cereals,Wheat,2425.00,2504.25,2505.99,2539.32,16881.65,16308.36,13299.42
Fibre Crops,Cotton,7710.00,7719.04,7609.07,7590.91,2463.96,2781.25,2275.71
Oil Seeds,Groundnut,7263.00,6298.37,7054.49,6201.89,389.23,315.95,388.26
Oil Seeds,Mustard,5950.00,6489.40,6288.25,6493.71,1036.20,1017.03,679.75
Oil Seeds,Niger Seed(Ramtil),9537.00,-,9250.00,-,-,5.00,-
Oil Seeds,Safflower,5940.00,-,-,3245.00,-,-,1.71
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,8921.59,8018.22,8641.47,3.66,5.46,1.63
Oil Seeds,Soyabean,5328.00,5607.26,5640.95,5534.33,8776.99,9478.38,7217.66
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7359.53,7657.10,7704.95,1840.13,1910.19,2080.72
Pulses,Bengal Gram(Gram)(Whole),5650.00,5572.77,5516.82,5557.72,2449.05,2267.51,1830.03
Pulses,Black Gram(Urd Beans)(Whole),7800.00,8336.20,7862.74,7644.65,546.11,380.02,529.58
Pulses,Green Gram(Moong)(Whole),8768.00,6970.81,6964.94,7511.90,45.86,116.43,54.83
Pulses,Lentil(Masur)(Whole),6700.00,6018.61,6360.53,5810.66,345.37,226.22,274.86
Vegetables,Onion,-,1195.55,1158.00,1097.97,1942.06,2307.90,2511.20
Vegetables,Potato,-,1011.69,1085.21,871.10,1306.06,1025.60,956.93
Vegetables,Tomato,-,-,-,1800.00,-,-,1.40

