,,,,Marketwise Price & Arrival Report (09-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 09 Feb, 2026","Price on 08 Feb, 2026","Price on 07 Feb, 2026","Arrival on 09 Feb, 2026","Arrival on 08 Feb, 2026","Arrival on 07 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1839.73,2005.00,2120.93,15.34,22.30,76.13
Cereals,Barley(Jau),1980.00,2282.76,2250.00,2200.39,25.50,35.40,27.14
Cereals,Jowar(Sorghum),3699.00,2840.97,-,6080.00,63.64,-,0.12
Cereals,Maize,2400.00,1528.91,1543.24,1515.68,31493.10,2952.81,13404.99
Cereals,Paddy(Common),2369.00,3814.83,3625.32,3892.81,8622.51,2791.67,7261.92
Cereals,Wheat,2425.00,2469.78,2452.35,2482.02,16472.46,1770.36,11135.52
Fibre Crops,Cotton,7710.00,7637.24,8430.70,7475.42,1802.96,732.03,1646.35
Oil Seeds,Groundnut,7263.00,6954.15,7417.01,7016.56,34.63,39.53,80.94
Oil Seeds,Mustard,5950.00,5827.08,6107.16,5753.81,3155.07,80.16,1646.62
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,8435.03,8469.00,8463.50,14.48,3.40,28.16
Oil Seeds,Soyabean,5328.00,5341.34,5225.07,5497.76,11318.58,451.47,6477.49
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7532.44,8307.29,7513.71,1756.97,350.15,1112.62
Pulses,Bengal Gram(Gram)(Whole),5650.00,5615.95,5238.27,5324.13,2282.27,118.94,1319.29
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7691.87,8530.39,7267.15,415.26,48.79,395.44
Pulses,Green Gram(Moong)(Whole),8768.00,6771.87,5753.77,5757.00,56.63,31.00,26.44
Pulses,Lentil(Masur)(Whole),6700.00,5807.21,5081.65,5852.24,655.06,8.68,322.62
Vegetables,Onion,-,1191.52,705.22,1121.42,2082.08,102.45,1402.24
Vegetables,Potato,-,733.82,569.23,780.08,1035.50,58.50,1111.65
Vegetables,Tomato,-,840.24,942.89,1275.08,3.49,8.51,6.18

