,,,,Marketwise Price & Arrival Report (28-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 28 Mar, 2026","Price on 27 Mar, 2026","Price on 26 Mar, 2026","Arrival on 28 Mar, 2026","Arrival on 27 Mar, 2026","Arrival on 26 Mar, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1736.85,1837.32,1833.21,19.20,17.61,45.37
Cereals,Barley(Jau),2150.00,2290.00,2188.31,2201.69,80.99,203.18,108.72
Cereals,Jowar(Sorghum),3699.00,-,3900.00,3240.31,-,35.31,34.97
Cereals,Maize,2400.00,1652.39,1615.82,1628.36,7362.34,3693.50,16880.86
Cereals,Paddy(Common),2369.00,3838.85,4065.65,3728.23,2237.09,1172.92,3559.79
Cereals,Wheat,2585.00,2318.17,2337.25,2287.61,18851.30,13018.86,65928.62
Fibre Crops,Cotton,7710.00,7777.68,7588.41,7329.26,190.80,213.24,443.70
Oil Seeds,Groundnut,7263.00,8211.83,9007.27,6790.68,59.66,13.00,62.32
Oil Seeds,Mustard,6200.00,6587.68,6793.43,6553.54,1462.25,2379.37,5759.13
Oil Seeds,Niger Seed(Ramtil),9537.00,10500.00,-,-,5.50,-,-
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,-,-,5210.00,-,-,0.04
Oil Seeds,Soyabean,5328.00,5330.18,5347.97,5361.80,1144.50,1081.68,4536.64
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7458.64,7463.60,7508.84,609.65,579.56,562.18
Pulses,Bengal Gram(Gram)(Whole),5875.00,5392.51,5226.80,5247.46,863.98,923.53,5030.71
Pulses,Black Gram(Urd Beans)(Whole),7800.00,6832.54,8096.56,8216.62,78.87,195.65,192.00
Pulses,Green Gram(Moong)(Whole),8768.00,6803.84,11291.47,7393.66,8.35,24.30,88.14
Pulses,Lentil(Masur)(Whole),7000.00,6284.20,5992.89,6511.54,50.09,63.43,935.91
Vegetables,Onion,-,1027.36,852.25,1097.92,973.54,158.60,762.58
Vegetables,Potato,-,1003.08,477.74,688.67,166.45,32.80,740.83
Vegetables,Tomato,-,684.95,628.00,607.25,4.20,6.00,4.00

