,,,,Marketwise Price & Arrival Report (05-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 05 Feb, 2026","Price on 04 Feb, 2026","Price on 03 Feb, 2026","Arrival on 05 Feb, 2026","Arrival on 04 Feb, 2026","Arrival on 03 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1879.25,1768.99,1938.46,47.76,20.46,16.71
Cereals,Barley(Jau),1980.00,2501.10,2349.85,2283.36,5.47,64.26,37.50
Cereals,Jowar(Sorghum),3699.00,6000.00,5000.00,-,3.00,1.21,-
Cereals,Maize,2400.00,1533.22,1546.19,1534.22,24371.85,24298.22,26987.59
Cereals,Paddy(Common),2369.00,3893.79,3855.24,3714.87,13406.19,14056.46,15248.99
Cereals,Wheat,2425.00,2508.67,2484.38,2481.96,12099.42,13129.59,12800.49
Fibre Crops,Cotton,7710.00,7624.72,7676.26,7588.02,1879.00,1311.44,1648.35
Oil Seeds,Groundnut,7263.00,6698.48,7485.66,7705.09,68.77,114.97,56.31
Oil Seeds,Mustard,5950.00,6054.90,5962.90,5807.87,1336.16,1402.94,1067.16
Oil Seeds,Niger Seed(Ramtil),9537.00,9900.00,-,10001.00,2.50,-,4.70
Oil Seeds,Safflower,5940.00,5000.00,-,-,0.03,-,-
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,8782.59,7573.20,8087.10,24.59,1.03,10.46
Oil Seeds,Soyabean,5328.00,5610.78,5605.32,5546.66,7782.89,7737.22,7465.78
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7768.74,7819.76,7122.99,1408.72,1240.78,1730.39
Pulses,Bengal Gram(Gram)(Whole),5650.00,5709.62,5712.62,5547.15,2053.84,2287.58,1916.22
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7770.54,7620.25,7525.97,259.92,288.40,134.31
Pulses,Green Gram(Moong)(Whole),8768.00,6390.70,6979.92,6601.90,109.58,109.90,154.00
Pulses,Lentil(Masur)(Whole),6700.00,5984.83,5899.81,6342.93,318.04,254.02,368.41
Vegetables,Onion,-,1081.12,1120.05,1074.48,1813.79,1408.49,1312.36
Vegetables,Potato,-,947.77,987.76,871.42,1273.85,1020.11,1065.61
Vegetables,Tomato,-,995.79,887.08,840.00,15.10,13.75,3.00

