,,,,Marketwise Price & Arrival Report (13-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 13 Feb, 2026","Price on 12 Feb, 2026","Price on 11 Feb, 2026","Arrival on 13 Feb, 2026","Arrival on 12 Feb, 2026","Arrival on 11 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1848.18,1800.88,1760.80,63.15,64.61,60.48
Cereals,Barley(Jau),1980.00,2298.95,2421.51,2444.97,74.08,9.15,1.02
Cereals,Jowar(Sorghum),3699.00,5150.00,5000.00,3502.29,0.46,0.73,1.46
Cereals,Maize,2400.00,1526.88,1531.82,1527.90,28933.30,24044.11,24796.56
Cereals,Paddy(Common),2369.00,3896.64,3951.36,3848.54,5510.44,5614.95,9811.59
Cereals,Wheat,2425.00,2461.93,2452.28,2465.30,16218.03,12943.15,13116.67
Fibre Crops,Cotton,7710.00,7642.72,7687.20,7565.18,1669.99,1695.38,1604.08
Oil Seeds,Groundnut,7263.00,6591.97,6468.33,8531.13,27.78,38.10,33.08
Oil Seeds,Mustard,5950.00,6043.81,5960.29,5914.44,4578.78,3570.28,3184.41
Oil Seeds,Niger Seed(Ramtil),9537.00,9100.00,8000.00,-,2.60,8.20,-
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,9855.52,8811.56,8756.65,6.40,4.07,9.89
Oil Seeds,Soyabean,5328.00,5283.12,5251.26,5001.24,6708.86,6452.53,9182.15
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7793.86,7885.82,7664.51,1045.74,1125.47,967.40
Pulses,Bengal Gram(Gram)(Whole),5650.00,5259.52,5527.18,5350.43,2067.73,1943.38,2150.21
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7633.91,7761.82,7303.06,249.33,210.80,318.84
Pulses,Green Gram(Moong)(Whole),8768.00,6753.44,6339.53,8284.57,54.22,20.75,55.26
Pulses,Lentil(Masur)(Whole),6700.00,5964.34,5836.08,5805.81,986.57,753.65,595.46
Vegetables,Onion,-,1141.41,1277.85,1213.44,1756.45,1881.46,1636.44
Vegetables,Potato,-,724.21,676.79,936.22,778.36,732.73,1309.08
Vegetables,Tomato,-,743.75,862.78,927.59,6.40,5.78,4.20

