,,,,Marketwise Price & Arrival Report (25-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 25 Feb, 2026","Price on 24 Feb, 2026","Price on 23 Feb, 2026","Arrival on 25 Feb, 2026","Arrival on 24 Feb, 2026","Arrival on 23 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1653.08,1634.23,2070.65,34.90,35.11,57.42
Cereals,Barley(Jau),1980.00,2158.33,2157.30,2321.35,51.05,32.88,21.00
Cereals,Jowar(Sorghum),3699.00,-,5500.00,5800.00,-,0.65,0.64
Cereals,Maize,2400.00,1549.44,1540.67,1541.14,21962.85,21632.43,24537.11
Cereals,Paddy(Common),2369.00,4099.23,4052.32,4021.65,7025.49,8089.36,6577.60
Cereals,Wheat,2425.00,2346.18,2379.28,2385.72,24358.33,23094.32,22193.26
Fibre Crops,Cotton,7710.00,7416.07,7180.57,7475.82,996.51,896.75,1001.80
Oil Seeds,Groundnut,7263.00,6442.20,5839.12,6402.28,37.05,30.03,34.31
Oil Seeds,Mustard,5950.00,5804.55,5838.02,5854.21,8509.01,8389.83,6686.68
Oil Seeds,Niger Seed(Ramtil),9537.00,9950.00,9705.00,8520.00,3.00,8.10,25.25
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,7901.83,-,8703.90,22.00,-,0.19
Oil Seeds,Soyabean,5328.00,5127.60,5154.82,5043.11,5564.46,5852.65,6795.90
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7529.45,7690.29,7679.64,1242.15,1112.81,1734.42
Pulses,Bengal Gram(Gram)(Whole),5650.00,5290.26,5242.26,5300.22,3124.18,2791.15,3162.87
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7842.88,7977.15,5972.52,84.03,124.26,506.91
Pulses,Green Gram(Moong)(Whole),8768.00,6369.12,6625.18,6192.32,119.10,72.08,91.14
Pulses,Lentil(Masur)(Whole),6700.00,6266.24,6149.12,6237.16,2034.53,1767.62,1604.73
Vegetables,Onion,-,1050.71,1084.57,1136.27,1832.55,1879.59,2062.58
Vegetables,Potato,-,658.35,649.92,681.23,585.60,1002.61,874.06
Vegetables,Tomato,-,857.14,745.45,706.43,1.40,2.20,4.82

