,,,,Marketwise Price & Arrival Report (15-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 15 Mar, 2026","Price on 14 Mar, 2026","Price on 13 Mar, 2026","Arrival on 15 Mar, 2026","Arrival on 14 Mar, 2026","Arrival on 13 Mar, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,-,1760.00,1731.05,-,57.64,74.50
Cereals,Barley(Jau),2150.00,2050.39,2027.42,2011.10,29.89,90.57,136.67
Cereals,Jowar(Sorghum),3699.00,-,2210.00,2510.41,-,1.96,3.61
Cereals,Maize,2400.00,1597.97,1651.12,1658.58,1890.90,3262.05,15051.43
Cereals,Paddy(Common),2369.00,3378.94,3413.70,3827.27,684.58,1556.57,5624.14
Cereals,Wheat,2585.00,2266.08,2316.25,2325.13,5507.36,17147.47,45421.54
Fibre Crops,Cotton,7710.00,7657.88,7469.15,7644.87,222.58,347.88,505.95
Oil Seeds,Groundnut,7263.00,6352.81,6014.99,6140.26,19.97,6.21,67.35
Oil Seeds,Mustard,6200.00,6159.35,6076.92,6081.24,780.86,2403.91,11700.87
Oil Seeds,Niger Seed(Ramtil),9537.00,-,9500.00,9000.00,-,6.00,6.60
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,-,7000.00,5905.00,-,10.00,0.03
Oil Seeds,Soyabean,5328.00,5022.92,5290.13,5282.27,285.48,2151.40,6374.08
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,8079.76,7880.42,7354.92,731.81,1064.10,1726.18
Pulses,Bengal Gram(Gram)(Whole),5875.00,5209.33,5306.86,5236.68,582.72,1086.51,5032.17
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7990.70,8745.89,8070.89,52.21,366.22,296.05
Pulses,Green Gram(Moong)(Whole),8768.00,-,7559.32,6774.87,-,7.62,198.69
Pulses,Lentil(Masur)(Whole),7000.00,5496.61,6414.51,6275.75,48.32,412.80,2827.06
Vegetables,Onion,-,858.67,1087.53,996.94,129.13,922.89,1025.47
Vegetables,Potato,-,603.53,525.90,684.02,59.16,230.31,436.40
Vegetables,Tomato,-,819.23,-,465.07,34.80,-,53.90

