,,,,Marketwise Price & Arrival Report (18-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 18 Mar, 2026","Price on 17 Mar, 2026","Price on 16 Mar, 2026","Arrival on 18 Mar, 2026","Arrival on 17 Mar, 2026","Arrival on 16 Mar, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1755.92,1750.53,1720.92,102.88,111.46,37.78
Cereals,Barley(Jau),2150.00,2057.40,2062.56,2034.56,341.70,381.69,665.41
Cereals,Jowar(Sorghum),3699.00,3246.06,3332.93,2742.16,2.55,31.45,2.28
Cereals,Maize,2400.00,1626.95,1650.11,1651.41,11366.90,13367.84,15545.92
Cereals,Paddy(Common),2369.00,3933.45,3861.10,3902.37,4406.91,4961.41,4979.76
Cereals,Wheat,2585.00,2301.47,2284.78,2316.12,52315.18,66304.31,76026.04
Fibre Crops,Cotton,7710.00,7381.04,7436.28,7469.36,390.61,399.14,594.43
Oil Seeds,Groundnut,7263.00,7550.45,7191.04,8598.75,28.37,21.21,42.29
Oil Seeds,Mustard,6200.00,6190.85,6035.17,6072.53,8021.83,8684.56,10295.18
Oil Seeds,Niger Seed(Ramtil),9537.00,-,-,8500.00,-,-,2.00
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,8017.49,7200.00,7770.77,0.74,2.00,1.96
Oil Seeds,Soyabean,5328.00,5169.98,5209.73,5249.32,4269.59,7304.18,11851.60
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7138.70,7620.47,7440.71,991.77,764.30,1250.93
Pulses,Bengal Gram(Gram)(Whole),5875.00,5162.87,5195.81,5217.14,5237.64,6607.77,8110.23
Pulses,Black Gram(Urd Beans)(Whole),7800.00,8296.20,8106.60,8531.37,341.56,414.42,331.96
Pulses,Green Gram(Moong)(Whole),8768.00,6996.34,6940.24,7080.25,84.95,146.98,135.49
Pulses,Lentil(Masur)(Whole),7000.00,6507.97,6368.25,6320.14,1531.99,2285.46,2465.83
Vegetables,Onion,-,955.65,1014.53,1072.44,1034.58,1032.01,1544.80
Vegetables,Potato,-,849.59,646.59,523.31,195.45,426.67,471.02
Vegetables,Tomato,-,715.80,672.77,832.94,4.10,4.70,9.31

