,,,,Marketwise Price & Arrival Report (28-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 28 Jan, 2026","Price on 27 Jan, 2026","Price on 26 Jan, 2026","Arrival on 28 Jan, 2026","Arrival on 27 Jan, 2026","Arrival on 26 Jan, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1917.98,1848.65,-,6.24,9.13,-
Cereals,Barley(Jau),1980.00,2316.81,2391.17,-,44.98,14.26,-
Cereals,Jowar(Sorghum),3699.00,-,6580.00,7220.00,-,0.38,0.15
Cereals,Maize,2400.00,1558.05,1548.76,1579.85,32176.24,20797.36,5348.37
Cereals,Paddy(Common),2369.00,3741.80,3767.87,3715.78,17178.04,14232.22,6147.22
Cereals,Wheat,2425.00,2539.32,2529.62,2494.84,13299.42,12003.43,786.38
Fibre Crops,Cotton,7710.00,7590.91,7658.17,7321.29,2275.71,2226.74,817.12
Oil Seeds,Groundnut,7263.00,6201.89,6363.89,8627.35,388.26,241.95,4.60
Oil Seeds,Mustard,5950.00,6493.71,6283.90,6123.93,679.75,1038.46,71.70
Oil Seeds,Niger Seed(Ramtil),9537.00,-,9600.00,-,-,0.20,-
Oil Seeds,Safflower,5940.00,3245.00,-,-,1.71,-,-
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,8641.47,8009.16,13392.77,1.63,8.93,0.50
Oil Seeds,Soyabean,5328.00,5534.33,5448.02,5191.27,7217.66,5347.21,90.97
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7704.95,7123.33,7712.46,2080.72,1922.89,1505.62
Pulses,Bengal Gram(Gram)(Whole),5650.00,5557.72,5522.37,5264.74,1830.03,1506.92,156.64
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7644.65,7814.13,6340.01,529.58,626.56,73.76
Pulses,Green Gram(Moong)(Whole),8768.00,7511.90,7745.27,6973.65,54.83,64.81,44.05
Pulses,Lentil(Masur)(Whole),6700.00,5810.66,5872.47,5265.27,274.86,214.29,70.26
Vegetables,Onion,-,1097.97,1244.87,1000.00,2511.20,2776.29,48.00
Vegetables,Potato,-,871.10,1011.24,1265.80,956.93,901.70,246.80
Vegetables,Tomato,-,1800.00,1400.00,1000.00,1.40,19.00,2.60

