,,,,Marketwise Price & Arrival Report (04-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 04 Feb, 2026","Price on 03 Feb, 2026","Price on 02 Feb, 2026","Arrival on 04 Feb, 2026","Arrival on 03 Feb, 2026","Arrival on 02 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1768.99,1938.46,1925.00,20.46,16.71,8.78
Cereals,Barley(Jau),1980.00,2349.85,2283.36,2349.32,64.26,37.50,3.80
Cereals,Jowar(Sorghum),3699.00,5000.00,-,-,1.21,-,-
Cereals,Maize,2400.00,1546.19,1534.22,1543.04,24298.22,26987.59,32895.29
Cereals,Paddy(Common),2369.00,3855.24,3714.87,3717.95,14056.46,15248.99,13416.61
Cereals,Wheat,2425.00,2484.38,2481.96,2495.19,13129.59,12800.49,14215.86
Fibre Crops,Cotton,7710.00,7676.26,7588.02,7556.82,1311.44,1648.35,1993.75
Oil Seeds,Groundnut,7263.00,7485.66,7705.09,6657.19,114.97,56.31,116.86
Oil Seeds,Mustard,5950.00,5962.90,5807.87,5947.72,1402.94,1067.16,1821.10
Oil Seeds,Niger Seed(Ramtil),9537.00,-,10001.00,-,-,4.70,-
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,7573.20,8087.10,7521.79,1.03,10.46,2.70
Oil Seeds,Soyabean,5328.00,5605.32,5546.66,5545.84,7737.22,7465.78,7975.22
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7819.76,7122.99,8348.97,1240.78,1730.39,1555.41
Pulses,Bengal Gram(Gram)(Whole),5650.00,5712.62,5547.15,5578.29,2287.58,1916.22,1969.27
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7620.25,7525.97,8379.15,288.40,134.31,2751.82
Pulses,Green Gram(Moong)(Whole),8768.00,6979.92,6601.90,6693.99,109.90,154.00,152.89
Pulses,Lentil(Masur)(Whole),6700.00,5899.81,6342.93,6085.68,254.02,368.41,336.53
Vegetables,Onion,-,1120.05,1074.48,1051.56,1408.49,1312.36,1432.87
Vegetables,Potato,-,987.76,871.42,940.08,1020.11,1065.61,724.92
Vegetables,Tomato,-,887.08,840.00,-,13.75,3.00,-

