,,,,Marketwise Price & Arrival Report (13-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 13 Mar, 2026","Price on 12 Mar, 2026","Price on 11 Mar, 2026","Arrival on 13 Mar, 2026","Arrival on 12 Mar, 2026","Arrival on 11 Mar, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1731.05,1748.75,1796.89,74.50,116.60,41.72
Cereals,Barley(Jau),2150.00,1997.87,2024.59,1996.09,118.97,203.09,320.28
Cereals,Jowar(Sorghum),3699.00,2530.00,3530.00,2101.00,3.33,0.11,1.10
Cereals,Maize,2400.00,1652.47,1655.31,1647.14,13970.72,13743.21,13136.99
Cereals,Paddy(Common),2369.00,3830.45,3848.70,3941.44,5581.77,4519.09,4556.23
Cereals,Wheat,2585.00,2322.40,2348.29,2316.96,43169.83,42543.63,42285.64
Fibre Crops,Cotton,7710.00,7650.56,7443.04,7720.91,494.43,468.68,426.23
Oil Seeds,Groundnut,7263.00,6283.27,6433.58,6933.11,33.35,52.52,50.97
Oil Seeds,Mustard,6200.00,6082.31,6100.43,5944.76,11492.25,9196.64,10606.48
Oil Seeds,Niger Seed(Ramtil),9537.00,9000.00,-,9701.00,6.60,-,1.25
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,5905.00,7902.00,7665.74,0.03,0.44,1.84
Oil Seeds,Soyabean,5328.00,5283.96,5281.50,5302.68,6116.13,10034.52,7530.18
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7026.04,7553.96,7594.12,1074.32,1008.14,1055.95
Pulses,Bengal Gram(Gram)(Whole),5875.00,5217.29,5195.02,5240.27,4691.97,4696.32,4705.01
Pulses,Black Gram(Urd Beans)(Whole),7800.00,8062.98,8109.64,7830.40,268.59,266.52,216.18
Pulses,Green Gram(Moong)(Whole),8768.00,6776.13,7371.78,6572.85,198.26,201.79,179.49
Pulses,Lentil(Masur)(Whole),7000.00,6311.86,6339.77,6289.12,2601.37,2238.86,2063.43
Vegetables,Onion,-,998.70,969.42,1066.97,1008.00,1152.15,1224.86
Vegetables,Potato,-,670.32,519.45,622.26,394.87,856.63,577.72
Vegetables,Tomato,-,465.07,700.09,685.59,53.90,61.20,6.56

