,,,,Marketwise Price & Arrival Report (21-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 21 Mar, 2026","Price on 20 Mar, 2026","Price on 19 Mar, 2026","Arrival on 21 Mar, 2026","Arrival on 20 Mar, 2026","Arrival on 19 Mar, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1805.31,1781.51,1840.00,75.24,131.20,12.78
Cereals,Barley(Jau),2150.00,1965.28,2050.18,2126.66,90.50,154.64,119.67
Cereals,Jowar(Sorghum),3699.00,-,2480.00,1850.00,-,1.32,0.70
Cereals,Maize,2400.00,1628.62,1616.40,1666.85,3468.75,8063.63,7841.72
Cereals,Paddy(Common),2369.00,3652.30,3588.46,3698.88,1173.89,2287.74,2057.52
Cereals,Wheat,2585.00,2264.55,2374.71,2294.04,10908.65,36897.13,25515.49
Fibre Crops,Cotton,7710.00,7369.40,7579.67,7445.76,172.64,265.36,387.85
Oil Seeds,Groundnut,7263.00,6567.57,5306.43,6037.19,14.80,31.72,65.49
Oil Seeds,Mustard,6200.00,6442.58,6465.39,6378.14,1673.14,4154.21,3350.64
Oil Seeds,Niger Seed(Ramtil),9537.00,-,-,9900.00,-,-,3.00
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,7921.00,7862.00,-,1.00,1.00,-
Oil Seeds,Soyabean,5328.00,5112.99,5290.69,5274.56,3659.71,1968.14,2020.72
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7553.62,7454.88,7763.37,488.27,735.06,484.45
Pulses,Bengal Gram(Gram)(Whole),5875.00,5118.31,5264.61,5331.45,678.37,3510.82,2024.29
Pulses,Black Gram(Urd Beans)(Whole),7800.00,8168.75,8443.39,8533.63,227.03,287.35,251.93
Pulses,Green Gram(Moong)(Whole),8768.00,7202.58,7064.18,6534.88,22.22,57.70,33.00
Pulses,Lentil(Masur)(Whole),7000.00,6246.60,6615.31,6105.04,38.53,782.57,429.97
Vegetables,Onion,-,-,895.16,1098.05,-,36.26,553.00
Vegetables,Potato,-,358.00,410.53,564.71,75.00,161.40,317.66
Vegetables,Tomato,-,-,-,450.00,-,-,32.30

