,,,,Marketwise Price & Arrival Report (12-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 12 Feb, 2026","Price on 11 Feb, 2026","Price on 10 Feb, 2026","Arrival on 12 Feb, 2026","Arrival on 11 Feb, 2026","Arrival on 10 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1800.88,1760.80,2000.59,64.61,60.48,68.16
Cereals,Barley(Jau),1980.00,2421.51,2444.97,2546.66,9.15,1.02,3.28
Cereals,Jowar(Sorghum),3699.00,5000.00,3502.29,2005.00,0.73,1.46,5.50
Cereals,Maize,2400.00,1531.82,1527.90,1525.75,24044.11,24796.56,23808.26
Cereals,Paddy(Common),2369.00,3951.36,3848.54,3996.45,5614.95,9811.59,6507.00
Cereals,Wheat,2425.00,2452.28,2465.30,2466.37,12943.15,13116.67,12149.03
Fibre Crops,Cotton,7710.00,7687.20,7565.18,7570.17,1695.38,1604.08,1342.12
Oil Seeds,Groundnut,7263.00,6468.33,8531.13,7108.43,38.10,33.08,20.59
Oil Seeds,Mustard,5950.00,5960.29,5914.44,6005.56,3570.28,3184.41,2621.01
Oil Seeds,Niger Seed(Ramtil),9537.00,8000.00,-,-,8.20,-,-
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,8811.56,8756.65,8435.15,4.07,9.89,18.88
Oil Seeds,Soyabean,5328.00,5251.26,5001.24,5196.03,6452.53,9182.15,9886.47
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7885.82,7664.51,7769.87,1125.47,967.40,977.95
Pulses,Bengal Gram(Gram)(Whole),5650.00,5527.18,5350.43,5301.40,1943.38,2150.21,1621.04
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7761.82,7303.06,8311.00,210.80,318.84,290.84
Pulses,Green Gram(Moong)(Whole),8768.00,6339.53,8284.57,7165.47,20.75,55.26,41.90
Pulses,Lentil(Masur)(Whole),6700.00,5836.08,5805.81,5796.12,753.65,595.46,566.64
Vegetables,Onion,-,1277.85,1213.44,1217.30,1881.46,1636.44,2156.76
Vegetables,Potato,-,676.79,936.22,740.67,732.73,1309.08,1032.12
Vegetables,Tomato,-,862.78,927.59,957.41,5.78,4.20,4.27

