,,,,Marketwise Price & Arrival Report (28-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 28 Feb, 2026","Price on 27 Feb, 2026","Price on 26 Feb, 2026","Arrival on 28 Feb, 2026","Arrival on 27 Feb, 2026","Arrival on 26 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1738.00,1794.35,1739.14,9.87,51.02,67.07
Cereals,Barley(Jau),1980.00,-,1982.64,2137.70,-,92.28,102.15
Cereals,Jowar(Sorghum),3699.00,1992.00,-,3800.00,0.20,-,0.29
Cereals,Maize,2400.00,1559.70,1568.52,1569.89,3671.07,24595.03,21985.03
Cereals,Paddy(Common),2369.00,3763.31,4034.52,3962.31,2565.09,7257.28,6980.56
Cereals,Wheat,2425.00,2271.17,2292.41,2344.03,7872.26,32137.06,27418.94
Fibre Crops,Cotton,7710.00,7232.22,7528.07,7685.76,521.30,879.55,779.31
Oil Seeds,Groundnut,7263.00,5433.27,5553.16,6820.03,14.01,13.58,34.07
Oil Seeds,Mustard,5950.00,5591.11,5689.84,5751.86,1704.60,10397.69,8169.69
Oil Seeds,Niger Seed(Ramtil),9537.00,-,-,9820.00,-,-,3.00
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,7525.00,8050.00,7733.58,0.30,0.10,1.15
Oil Seeds,Soyabean,5328.00,4930.38,5038.17,5177.34,862.37,6912.60,6184.97
Oil Seeds,Sunflower,7721.00,-,-,6500.00,-,-,0.14
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7426.14,7427.27,7491.85,566.74,1377.70,1222.37
Pulses,Bengal Gram(Gram)(Whole),5650.00,5251.20,5050.61,5163.19,722.12,3777.24,3297.07
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7264.51,7210.86,6573.04,32.23,283.54,234.42
Pulses,Green Gram(Moong)(Whole),8768.00,6685.77,7339.42,6370.04,4.27,81.65,106.01
Pulses,Lentil(Masur)(Whole),6700.00,6349.28,6102.19,6183.88,413.40,2981.76,2421.27
Vegetables,Onion,-,969.27,1041.15,903.45,1177.84,1742.03,1644.90
Vegetables,Potato,-,469.65,587.76,612.97,990.85,449.72,864.72
Vegetables,Tomato,-,800.00,422.75,602.48,1.40,32.62,20.47

