state,commodity,commodity_group,district,market,predicted_for_date,predicted_price,model_used,rmse,mae,mape,confidence_score,trained_till_date,prediction_run_date,base_last_price,trend_used,price_date,price,price_type
Manipur,Bengal Gram(Gram)(Whole),Pulses,,,2026-03-28,7935.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-27,2026-03-31,7935.0,0.0,2026-03-28,7935.0,predicted
Manipur,Bengal Gram(Gram)(Whole),Pulses,,,2026-03-29,7935.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-27,2026-03-31,7935.0,0.0,2026-03-29,7935.0,predicted
Manipur,Bengal Gram(Gram)(Whole),Pulses,,,2026-03-30,7935.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-27,2026-03-31,7935.0,0.0,2026-03-30,7935.0,predicted
Manipur,Black Gram(Urd Beans)(Whole),Pulses,,,2026-03-28,13750.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-27,2026-03-31,13750.0,0.0,2026-03-28,13750.0,predicted
Manipur,Black Gram(Urd Beans)(Whole),Pulses,,,2026-03-29,13750.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-27,2026-03-31,13750.0,0.0,2026-03-29,13750.0,predicted
Manipur,Black Gram(Urd Beans)(Whole),Pulses,,,2026-03-30,13750.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-27,2026-03-31,13750.0,0.0,2026-03-30,13750.0,predicted
Manipur,Onion,Vegetables,,,2026-03-28,3250.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-27,2026-03-31,3250.0,0.0,2026-03-28,3250.0,predicted
Manipur,Onion,Vegetables,,,2026-03-29,3250.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-27,2026-03-31,3250.0,0.0,2026-03-29,3250.0,predicted
Manipur,Onion,Vegetables,,,2026-03-30,3250.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-27,2026-03-31,3250.0,0.0,2026-03-30,3250.0,predicted
Manipur,Paddy(Common),Cereals,,,2026-03-28,2875.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-27,2026-03-31,2875.0,0.0,2026-03-28,2875.0,predicted
Manipur,Paddy(Common),Cereals,,,2026-03-29,2875.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-27,2026-03-31,2875.0,0.0,2026-03-29,2875.0,predicted
Manipur,Paddy(Common),Cereals,,,2026-03-30,2875.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-27,2026-03-31,2875.0,0.0,2026-03-30,2875.0,predicted
Manipur,Potato,Vegetables,,,2026-03-28,1750.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-27,2026-03-31,1750.0,0.0,2026-03-28,1750.0,predicted
Manipur,Potato,Vegetables,,,2026-03-29,1750.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-27,2026-03-31,1750.0,0.0,2026-03-29,1750.0,predicted
Manipur,Potato,Vegetables,,,2026-03-30,1750.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-27,2026-03-31,1750.0,0.0,2026-03-30,1750.0,predicted
