state,commodity_group,commodity,price_date,price,source_date
Jammu and Kashmir,Vegetables,Onion,2026-01-30,2243.71,2026-02-01
Jammu and Kashmir,Vegetables,Onion,2026-01-29,2311.0,2026-02-01
Jammu and Kashmir,Vegetables,Onion,2026-01-28,2321.63,2026-02-01
Jammu and Kashmir,Vegetables,Potato,2026-01-30,885.03,2026-02-01
Jammu and Kashmir,Vegetables,Potato,2026-01-29,894.38,2026-02-01
Jammu and Kashmir,Vegetables,Potato,2026-01-28,889.0,2026-02-01
Jammu and Kashmir,Vegetables,Tomato,2026-01-30,2517.72,2026-02-01
Jammu and Kashmir,Vegetables,Tomato,2026-01-29,2671.43,2026-02-01
Jammu and Kashmir,Vegetables,Tomato,2026-01-28,2730.51,2026-02-01
