state,commodity_group,commodity,price_date,price,source_date
Jammu and Kashmir,Vegetables,Onion,2026-01-28,2321.63,2026-01-30
Jammu and Kashmir,Vegetables,Onion,2026-01-27,2243.52,2026-01-30
Jammu and Kashmir,Vegetables,Onion,2026-01-26,2600.0,2026-01-30
Jammu and Kashmir,Vegetables,Potato,2026-01-28,889.0,2026-01-30
Jammu and Kashmir,Vegetables,Potato,2026-01-27,927.89,2026-01-30
Jammu and Kashmir,Vegetables,Potato,2026-01-26,850.0,2026-01-30
Jammu and Kashmir,Vegetables,Tomato,2026-01-28,2730.51,2026-01-30
Jammu and Kashmir,Vegetables,Tomato,2026-01-27,2667.27,2026-01-30
Jammu and Kashmir,Vegetables,Tomato,2026-01-26,3300.0,2026-01-30
