state,commodity_group,commodity,price_date,price,source_date
Assam,Pulses,Lentil(Masur)(Whole),2026-01-30,8851.02,2026-02-01
Assam,Pulses,Lentil(Masur)(Whole),2026-01-29,8983.33,2026-02-01
Assam,Pulses,Lentil(Masur)(Whole),2026-01-28,9150.46,2026-02-01
Assam,Vegetables,Onion,2026-01-30,2706.34,2026-02-01
Assam,Vegetables,Onion,2026-01-29,2711.84,2026-02-01
Assam,Vegetables,Onion,2026-01-28,2900.0,2026-02-01
Assam,Vegetables,Potato,2026-01-30,1249.1,2026-02-01
Assam,Vegetables,Potato,2026-01-29,1290.39,2026-02-01
Assam,Vegetables,Potato,2026-01-28,1259.11,2026-02-01
Assam,Vegetables,Tomato,2026-01-30,2423.28,2026-02-01
Assam,Vegetables,Tomato,2026-01-29,2926.57,2026-02-01
Assam,Vegetables,Tomato,2026-01-28,2805.46,2026-02-01
