state,commodity_group,commodity,price_date,price,source_date
Assam,Cereals,Paddy(Common),2026-01-27,2050.0,2026-01-31
Assam,Oil Seeds,Mustard,2026-01-27,6500.0,2026-01-31
Assam,Pulses,Lentil(Masur)(Whole),2026-01-29,8983.33,2026-01-31
Assam,Pulses,Lentil(Masur)(Whole),2026-01-28,9150.46,2026-01-31
Assam,Pulses,Lentil(Masur)(Whole),2026-01-27,8831.82,2026-01-31
Assam,Vegetables,Onion,2026-01-29,2711.84,2026-01-31
Assam,Vegetables,Onion,2026-01-28,2900.0,2026-01-31
Assam,Vegetables,Onion,2026-01-27,2786.24,2026-01-31
Assam,Vegetables,Potato,2026-01-29,1290.39,2026-01-31
Assam,Vegetables,Potato,2026-01-28,1259.11,2026-01-31
Assam,Vegetables,Potato,2026-01-27,1269.65,2026-01-31
Assam,Vegetables,Tomato,2026-01-29,2926.57,2026-01-31
Assam,Vegetables,Tomato,2026-01-28,2805.46,2026-01-31
Assam,Vegetables,Tomato,2026-01-27,3025.18,2026-01-31
