state,commodity_group,commodity,price_date,price,source_date,price_type
Assam,Cereals,Maize,2026-03-10,1600.0,2026-03-14,Actual
Assam,Cereals,Paddy(Common),2026-03-10,2100.0,2026-03-14,Actual
Assam,Oil Seeds,Mustard,2026-03-10,6200.0,2026-03-14,Actual
Assam,Pulses,Lentil(Masur)(Whole),2026-03-11,9306.08,2026-03-14,Actual
Assam,Pulses,Lentil(Masur)(Whole),2026-03-10,9410.57,2026-03-14,Actual
Assam,Pulses,Lentil(Masur)(Whole),2026-03-09,9402.4,2026-03-14,Actual
Assam,Vegetables,Onion,2026-03-11,1971.23,2026-03-14,Actual
Assam,Vegetables,Onion,2026-03-10,2053.99,2026-03-14,Actual
Assam,Vegetables,Onion,2026-03-09,2086.73,2026-03-14,Actual
Assam,Vegetables,Potato,2026-03-11,1031.73,2026-03-14,Actual
Assam,Vegetables,Potato,2026-03-10,1100.69,2026-03-14,Actual
Assam,Vegetables,Potato,2026-03-09,1063.08,2026-03-14,Actual
Assam,Vegetables,Tomato,2026-03-11,2159.18,2026-03-14,Actual
Assam,Vegetables,Tomato,2026-03-10,2321.21,2026-03-14,Actual
Assam,Vegetables,Tomato,2026-03-09,2075.46,2026-03-14,Actual
