state,commodity_group,commodity,price_date,price,source_date,price_type
Assam,Cereals,Paddy(Common),2026-02-10,2100.0,2026-02-12,Actual
Assam,Oil Seeds,Mustard,2026-02-10,6250.0,2026-02-12,Actual
Assam,Pulses,Lentil(Masur)(Whole),2026-02-10,9045.45,2026-02-12,Actual
Assam,Pulses,Lentil(Masur)(Whole),2026-02-09,9325.4,2026-02-12,Actual
Assam,Vegetables,Onion,2026-02-10,2644.78,2026-02-12,Actual
Assam,Vegetables,Onion,2026-02-09,2492.77,2026-02-12,Actual
Assam,Vegetables,Onion,2026-02-08,2587.37,2026-02-12,Actual
Assam,Vegetables,Potato,2026-02-10,1158.12,2026-02-12,Actual
Assam,Vegetables,Potato,2026-02-09,1253.91,2026-02-12,Actual
Assam,Vegetables,Potato,2026-02-08,1263.03,2026-02-12,Actual
Assam,Vegetables,Tomato,2026-02-10,2639.98,2026-02-12,Actual
Assam,Vegetables,Tomato,2026-02-09,2647.51,2026-02-12,Actual
Assam,Vegetables,Tomato,2026-02-08,2596.0,2026-02-12,Actual
