,,,,Marketwise Price & Arrival Report (12-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 12 Feb, 2026","Price on 11 Feb, 2026","Price on 10 Feb, 2026","Arrival on 12 Feb, 2026","Arrival on 11 Feb, 2026","Arrival on 10 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1933.69,2476.65,2364.02,123.55,140.10,167.65
Cereals,Barley(Jau),1980.00,2414.29,2337.16,2368.00,2.10,6.54,2.50
Cereals,Jowar(Sorghum),3699.00,3150.00,2660.00,3985.63,0.30,1.00,4.80
Cereals,Maize,2400.00,1543.50,1551.99,1526.40,461.48,289.24,392.94
Cereals,Paddy(Common),2369.00,3625.93,3511.00,3665.00,13501.80,15000.00,14000.00
Cereals,Wheat,2425.00,2470.87,2497.53,2522.06,1479.14,1593.80,925.80
Fibre Crops,Cotton,7710.00,7275.99,7374.74,7410.15,194.60,159.90,101.70
Oil Seeds,Groundnut,7263.00,6257.15,6202.16,6348.55,239.80,246.60,137.30
Oil Seeds,Mustard,5950.00,6141.40,6318.82,6039.38,3745.90,4652.80,2990.43
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,8400.00,7000.00,9062.14,0.10,0.10,2.58
Oil Seeds,Soyabean,5328.00,4977.45,4982.31,5101.92,249.30,319.04,365.26
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,6200.00,6700.00,6435.00,3.04,2.40,6.16
Pulses,Bengal Gram(Gram)(Whole),5650.00,5234.60,5292.63,5120.29,154.90,130.10,19.70
Pulses,Black Gram(Urd Beans)(Whole),7800.00,6353.11,5853.66,6085.57,152.90,96.90,92.50
Pulses,Green Gram(Moong)(Whole),8768.00,6869.93,6983.33,6713.12,344.40,575.40,169.40
Pulses,Lentil(Masur)(Whole),6700.00,5891.00,5980.00,6060.00,2.40,4.08,5.04
Vegetables,Onion,-,1233.11,1174.21,1035.11,382.60,319.15,1739.70
Vegetables,Potato,-,614.21,642.56,627.85,267.00,296.30,514.10
Vegetables,Tomato,-,924.98,959.60,1024.56,121.50,92.10,107.70

