,,,,Marketwise Price & Arrival Report (02-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 02 Mar, 2026","Price on 01 Mar, 2026","Price on 28 Feb, 2026","Arrival on 02 Mar, 2026","Arrival on 01 Mar, 2026","Arrival on 28 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1710.33,1760.00,1831.43,1.20,2.00,34.40
Cereals,Barley(Jau),1980.00,1855.45,1900.00,2111.76,37.60,3.50,8.50
Cereals,Maize,2400.00,1525.21,1875.00,1428.95,98.00,0.10,408.00
Cereals,Paddy(Common),2369.00,3636.00,-,3816.00,5800.00,-,10500.00
Cereals,Wheat,2425.00,2297.17,2250.00,2251.44,888.40,51.00,974.90
Fibre Crops,Cotton,7710.00,7252.43,-,7414.12,46.90,-,73.80
Oil Seeds,Groundnut,7263.00,6600.00,-,-,70.00,-,-
Oil Seeds,Mustard,5950.00,5856.42,6313.01,5901.72,6403.20,415.40,6214.50
Oil Seeds,Soyabean,5328.00,5067.50,-,4711.88,96.00,-,16.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,4934.79,5010.72,4756.58,38.40,38.70,150.90
Pulses,Black Gram(Urd Beans)(Whole),7800.00,4864.92,-,5831.04,30.50,-,55.30
Pulses,Green Gram(Moong)(Whole),8768.00,6536.53,-,7284.90,12.90,-,398.10
Pulses,Lentil(Masur)(Whole),6700.00,5270.00,-,-,2.00,-,-
Vegetables,Onion,-,1372.09,1238.10,-,15.00,2.10,-
Vegetables,Potato,-,763.80,571.93,-,16.60,5.70,-
Vegetables,Tomato,-,1501.43,1623.35,-,6.70,1.70,-

