,,,,Marketwise Price & Arrival Report (10-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 10 Feb, 2026","Price on 09 Feb, 2026","Price on 08 Feb, 2026","Arrival on 10 Feb, 2026","Arrival on 09 Feb, 2026","Arrival on 08 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,2364.02,2154.11,1900.00,167.65,146.20,59.00
Cereals,Barley(Jau),1980.00,2368.00,2294.17,2000.00,2.50,2.40,8.00
Cereals,Jowar(Sorghum),3699.00,3985.63,2434.91,2800.00,4.80,5.80,1.20
Cereals,Maize,2400.00,1526.40,1553.26,1760.81,392.94,545.28,29.60
Cereals,Paddy(Common),2369.00,3665.00,3686.00,-,14000.00,10500.00,-
Cereals,Wheat,2425.00,2522.06,2528.39,2495.00,925.80,4931.20,91.00
Fibre Crops,Cotton,7710.00,7410.15,7616.81,7600.00,101.70,251.50,7.40
Oil Seeds,Groundnut,7263.00,6348.55,6266.38,5300.00,137.30,130.70,1.20
Oil Seeds,Mustard,5950.00,6039.38,5971.93,6865.85,2990.43,3281.39,106.60
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,9062.14,8928.33,-,2.58,0.90,-
Oil Seeds,Soyabean,5328.00,5101.92,5106.74,-,365.26,315.30,-
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,6435.00,6550.00,-,6.16,3.20,-
Pulses,Bengal Gram(Gram)(Whole),5650.00,5120.29,5225.27,5400.00,19.70,82.80,105.00
Pulses,Black Gram(Urd Beans)(Whole),7800.00,6085.57,5857.97,5300.00,92.50,92.20,78.00
Pulses,Green Gram(Moong)(Whole),8768.00,6713.12,6569.82,7491.40,169.40,299.20,58.70
Pulses,Lentil(Masur)(Whole),6700.00,6060.00,5796.30,-,5.04,5.40,-
Vegetables,Onion,-,1035.11,1175.60,1110.63,1739.70,280.50,194.20
Vegetables,Potato,-,627.85,632.16,691.01,514.10,367.90,211.20
Vegetables,Tomato,-,1024.56,1002.33,938.77,107.70,152.40,43.20

